"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-31.9208925046065
1.57542,0,-170,-21.3850986431423
1.57542,0,-160,-19.0423253250868
1.57542,0,-150,-18.4190821316519
1.57542,0,-140,-17.0472910920094
1.57542,0,-130,-16.0523758218105
1.57542,0,-120,-15.7623979236875
1.57542,0,-110,-15.4771252147938
1.57542,0,-100,-14.5946450029738
1.57542,0,-90,-12.9686319939199
1.57542,0,-80,-10.7584760564368
1.57542,0,-70,-8.27112698780463
1.57542,0,-60,-5.87640650091874
1.57542,0,-50,-3.93513375296094
1.57542,0,-40,-2.77073465886779
1.57542,0,-30,-2.72405980446729
1.57542,0,-20,-4.37255439778498
1.57542,0,-10,-9.42365791255303
1.57542,0,0,-24.9251029210177
1.57542,0,10,-8.08989048558061
1.57542,0,20,-3.66629955045843
1.57542,0,30,-2.22920713683996
1.57542,0,40,-2.39949187522507
1.57542,0,50,-3.65269874993191
1.57542,0,60,-5.63344045670598
1.57542,0,70,-7.9897585744038
1.57542,0,80,-10.3569769850443
1.57542,0,90,-12.4015564629595
1.57542,0,100,-13.8730671491621
1.57542,0,110,-14.6637606681846
1.57542,0,120,-14.957273168178
1.57542,0,130,-15.3810139504279
1.57542,0,140,-16.7861711232886
1.57542,0,150,-19.3928083851854
1.57542,0,160,-21.7323904952821
1.57542,0,170,-25.9773062683643
1.57542,0,180,-31.9208925046066
