"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.8532028075546
1.57542,0,-170,-26.4171299878716
1.57542,0,-160,-25.4467609823702
1.57542,0,-150,-24.7492255252051
1.57542,0,-140,-25.0893238877392
1.57542,0,-130,-22.7485817282938
1.57542,0,-120,-19.6602092089367
1.57542,0,-110,-17.4450422257804
1.57542,0,-100,-15.7938917805809
1.57542,0,-90,-14.4308123485829
1.57542,0,-80,-13.374728718291
1.57542,0,-70,-12.9002937740869
1.57542,0,-60,-13.6041185506873
1.57542,0,-50,-16.8440736577728
1.57542,0,-40,-20.343700653441
1.57542,0,-30,-11.2063582611239
1.57542,0,-20,-5.65625048574192
1.57542,0,-10,-2.77599668246477
1.57542,0,0,-1.86905848537209
1.57542,0,10,-2.78241688267145
1.57542,0,20,-5.64299639795075
1.57542,0,30,-11.1181155925539
1.57542,0,40,-20.9750266352184
1.57542,0,50,-17.8851299821082
1.57542,0,60,-14.1330199719149
1.57542,0,70,-13.2290974295999
1.57542,0,80,-13.5854153232975
1.57542,0,90,-14.5500168599091
1.57542,0,100,-15.8242431158633
1.57542,0,110,-17.3726223944643
1.57542,0,120,-19.4680230204993
1.57542,0,130,-22.6759642098852
1.57542,0,140,-27.2956429035905
1.57542,0,150,-31.5400010614848
1.57542,0,160,-32.5941699202702
1.57542,0,170,-27.9937039291018
1.57542,0,180,-25.8532028075546
