"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.9969730499363
1.57542,0,-170,-23.0251748373134
1.57542,0,-160,-24.5627672482516
1.57542,0,-150,-23.0837900621972
1.57542,0,-140,-18.1421499016705
1.57542,0,-130,-15.8091431375192
1.57542,0,-120,-14.6578552181413
1.57542,0,-110,-13.6241399677945
1.57542,0,-100,-12.3196539207178
1.57542,0,-90,-10.6768374625126
1.57542,0,-80,-8.71849068580752
1.57542,0,-70,-6.55270220228591
1.57542,0,-60,-4.38889557621991
1.57542,0,-50,-2.50202036053753
1.57542,0,-40,-1.16309048019688
1.57542,0,-30,-0.567398306782092
1.57542,0,-20,-0.761653557351031
1.57542,0,-10,-1.45737684563873
1.57542,0,0,-1.69950234028571
1.57542,0,10,-0.815784223112058
1.57542,0,20,0.24513759051944
1.57542,0,30,0.595585754601764
1.57542,0,40,0.0602602107188483
1.57542,0,50,-1.24830669834988
1.57542,0,60,-3.12437262980945
1.57542,0,70,-5.31379507370353
1.57542,0,80,-7.5404952113384
1.57542,0,90,-9.54718809907707
1.57542,0,100,-11.1433099550294
1.57542,0,110,-12.2598932303663
1.57542,0,120,-13.0593597930093
1.57542,0,130,-14.0278259934731
1.57542,0,140,-15.7079892579098
1.57542,0,150,-17.819576365304
1.57542,0,160,-19.6382122800085
1.57542,0,170,-23.5863682932705
1.57542,0,180,-26.9969730499363
