"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.6115227594289
1.57542,0,-170,-29.2971987030653
1.57542,0,-160,-33.2033052478168
1.57542,0,-150,-33.7888745779338
1.57542,0,-140,-30.544037865105
1.57542,0,-130,-24.1927985964768
1.57542,0,-120,-20.3095970054254
1.57542,0,-110,-18.0354402557944
1.57542,0,-100,-16.4994175027348
1.57542,0,-90,-15.3182770924776
1.57542,0,-80,-14.501641968428
1.57542,0,-70,-14.3916817772073
1.57542,0,-60,-15.8547330859282
1.57542,0,-50,-21.9063355269674
1.57542,0,-40,-20.3792670210168
1.57542,0,-30,-10.0159561479101
1.57542,0,-20,-4.93881848618234
1.57542,0,-10,-2.25809002216265
1.57542,0,0,-1.37617050062264
1.57542,0,10,-2.1679562019422
1.57542,0,20,-4.75147862505674
1.57542,0,30,-9.7088959028998
1.57542,0,40,-19.2912696777777
1.57542,0,50,-20.2622018421669
1.57542,0,60,-15.2144417675563
1.57542,0,70,-13.976826974117
1.57542,0,80,-14.2549499928858
1.57542,0,90,-15.253612402557
1.57542,0,100,-16.6415179221611
1.57542,0,110,-18.3625198926872
1.57542,0,120,-20.5987828618272
1.57542,0,130,-23.3881863923595
1.57542,0,140,-25.0712704310555
1.57542,0,150,-25.1330865213501
1.57542,0,160,-27.1422343038186
1.57542,0,170,-29.3421442820849
1.57542,0,180,-27.6115227594289
