"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.9929193024809
1.57542,0,-170,-23.1941391427842
1.57542,0,-160,-24.5180564798554
1.57542,0,-150,-20.5825306783098
1.57542,0,-140,-16.1987833132904
1.57542,0,-130,-14.1894433045328
1.57542,0,-120,-13.1744934680999
1.57542,0,-110,-12.2452316016296
1.57542,0,-100,-11.0541526135386
1.57542,0,-90,-9.52528671272862
1.57542,0,-80,-7.67412677465595
1.57542,0,-70,-5.60414019477209
1.57542,0,-60,-3.52059775880703
1.57542,0,-50,-1.70126987130463
1.57542,0,-40,-0.431144124502749
1.57542,0,-30,0.0708861698519843
1.57542,0,-20,-0.264546601077027
1.57542,0,-10,-1.14398258365426
1.57542,0,0,-1.56905950222674
1.57542,0,10,-0.866812274225252
1.57542,0,20,-0.00460439625024017
1.57542,0,30,0.169611594390604
1.57542,0,40,-0.487128766460816
1.57542,0,50,-1.86819948821539
1.57542,0,60,-3.79288781925459
1.57542,0,70,-6.02213820981555
1.57542,0,80,-8.28162078466351
1.57542,0,90,-10.3183832495588
1.57542,0,100,-11.9571242791641
1.57542,0,110,-13.1450348934846
1.57542,0,120,-14.0435138101546
1.57542,0,130,-15.1004989021842
1.57542,0,140,-16.7391559367626
1.57542,0,150,-18.5673795195153
1.57542,0,160,-20.445431989784
1.57542,0,170,-25.3001175457169
1.57542,0,180,-26.9929193024809
