"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-45.6269506298195
1.57542,0,-170,-26.0937074011345
1.57542,0,-160,-24.0600039375206
1.57542,0,-150,-24.0592508604477
1.57542,0,-140,-20.5789892471277
1.57542,0,-130,-18.0372078705818
1.57542,0,-120,-16.7972727228291
1.57542,0,-110,-15.870786861256
1.57542,0,-100,-14.635748891721
1.57542,0,-90,-12.8922472821
1.57542,0,-80,-10.703205376247
1.57542,0,-70,-8.29659803941281
1.57542,0,-60,-5.99499172537921
1.57542,0,-50,-4.14469631141235
1.57542,0,-40,-3.07555592216688
1.57542,0,-30,-3.12543408961191
1.57542,0,-20,-4.81793499269107
1.57542,0,-10,-9.66807143221894
1.57542,0,0,-30.5645242027868
1.57542,0,10,-9.51295462246354
1.57542,0,20,-4.63173217590035
1.57542,0,30,-2.91424336792147
1.57542,0,40,-2.84639350169822
1.57542,0,50,-3.89033513590375
1.57542,0,60,-5.70306919027356
1.57542,0,70,-7.95822551531607
1.57542,0,80,-10.3155457099097
1.57542,0,90,-12.456298344566
1.57542,0,100,-14.1461074595782
1.57542,0,110,-15.2930500810191
1.57542,0,120,-16.0449992027236
1.57542,0,130,-16.9695518601985
1.57542,0,140,-19.016709074142
1.57542,0,150,-22.4715476395509
1.57542,0,160,-24.0400503129561
1.57542,0,170,-26.2953211428946
1.57542,0,180,-45.6269506298197
