"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.8436181562153
1.57542,0,-170,-27.9182449092636
1.57542,0,-160,-29.1572609176892
1.57542,0,-150,-27.8569555017685
1.57542,0,-140,-26.6755769703093
1.57542,0,-130,-23.5045310980149
1.57542,0,-120,-20.5129746706078
1.57542,0,-110,-18.4204819637982
1.57542,0,-100,-16.836403241317
1.57542,0,-90,-15.5405239047608
1.57542,0,-80,-14.6183650035284
1.57542,0,-70,-14.4453827358363
1.57542,0,-60,-15.9046625575834
1.57542,0,-50,-22.0871772453237
1.57542,0,-40,-20.2770727441162
1.57542,0,-30,-9.99516062902326
1.57542,0,-20,-4.95846777277797
1.57542,0,-10,-2.29609637811988
1.57542,0,0,-1.42000762600086
1.57542,0,10,-2.21577892272481
1.57542,0,20,-4.79731051480125
1.57542,0,30,-9.70011166147343
1.57542,0,40,-19.3807916693683
1.57542,0,50,-23.2319280489368
1.57542,0,60,-16.5650850893387
1.57542,0,70,-14.9707962924485
1.57542,0,80,-15.0583522045965
1.57542,0,90,-15.9001013533737
1.57542,0,100,-17.1353094166664
1.57542,0,110,-18.7382603482518
1.57542,0,120,-21.0556338163184
1.57542,0,130,-24.8105004036801
1.57542,0,140,-30.0369875754615
1.57542,0,150,-32.297609710878
1.57542,0,160,-31.7483000236318
1.57542,0,170,-27.6233161595678
1.57542,0,180,-25.8436181562153
