"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.5191548930446
1.57542,0,-170,-25.0996606526088
1.57542,0,-160,-20.9305488854058
1.57542,0,-150,-19.6383580957169
1.57542,0,-140,-17.7317296251989
1.57542,0,-130,-15.741419229749
1.57542,0,-120,-14.4545479839448
1.57542,0,-110,-13.4152498022907
1.57542,0,-100,-12.134455407215
1.57542,0,-90,-10.4380817396486
1.57542,0,-80,-8.37032203535378
1.57542,0,-70,-6.09513570378016
1.57542,0,-60,-3.85554168417941
1.57542,0,-50,-1.92633297350822
1.57542,0,-40,-0.562724155384116
1.57542,0,-30,0.0305412334082386
1.57542,0,-20,-0.26761983218321
1.57542,0,-10,-1.29323583761465
1.57542,0,0,-2.05636538001337
1.57542,0,10,-1.463991274421
1.57542,0,20,-0.401624168443175
1.57542,0,30,0.037861480547832
1.57542,0,40,-0.410470053418472
1.57542,0,50,-1.65618961499879
1.57542,0,60,-3.47298902995286
1.57542,0,70,-5.57014960972703
1.57542,0,80,-7.6588107513179
1.57542,0,90,-9.51803455500465
1.57542,0,100,-11.0288556366136
1.57542,0,110,-12.1657205448019
1.57542,0,120,-13.0083051146473
1.57542,0,130,-13.9218755508114
1.57542,0,140,-15.817924910425
1.57542,0,150,-20.0369549666471
1.57542,0,160,-24.0925452584683
1.57542,0,170,-22.9832793237233
1.57542,0,180,-26.5191548930446
