"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.4706717207602
1.57542,0,-170,-22.961959330024
1.57542,0,-160,-24.7992019579899
1.57542,0,-150,-21.1736274559094
1.57542,0,-140,-16.531072651006
1.57542,0,-130,-14.4327280084858
1.57542,0,-120,-13.3917105483435
1.57542,0,-110,-12.454235344815
1.57542,0,-100,-11.2504184346642
1.57542,0,-90,-9.70035097227248
1.57542,0,-80,-7.82640106826757
1.57542,0,-70,-5.73968060440245
1.57542,0,-60,-3.64828356425488
1.57542,0,-50,-1.8279632657708
1.57542,0,-40,-0.561433797070419
1.57542,0,-30,-0.0675710057561172
1.57542,0,-20,-0.415678141365189
1.57542,0,-10,-1.30653334376897
1.57542,0,0,-1.70716186414169
1.57542,0,10,-0.916193477403149
1.57542,0,20,0.0393375124036569
1.57542,0,30,0.269523109840094
1.57542,0,40,-0.369751074683323
1.57542,0,50,-1.75278231907925
1.57542,0,60,-3.67781370816908
1.57542,0,70,-5.89507926684351
1.57542,0,80,-8.12653071672799
1.57542,0,90,-10.1161232433069
1.57542,0,100,-11.6894368889816
1.57542,0,110,-12.8089540415526
1.57542,0,120,-13.6685482888171
1.57542,0,130,-14.7585550197887
1.57542,0,140,-16.5713215899059
1.57542,0,150,-18.7098733897315
1.57542,0,160,-20.6426034964181
1.57542,0,170,-25.1528597116078
1.57542,0,180,-26.4706717207602
