"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-20.5774723127313
1.57542,0,-170,-23.277643509927
1.57542,0,-160,-28.5714975744697
1.57542,0,-150,-23.6225184336109
1.57542,0,-140,-19.9243721443403
1.57542,0,-130,-16.8286831238005
1.57542,0,-120,-14.2879342378882
1.57542,0,-110,-12.3648974487717
1.57542,0,-100,-10.7742236946236
1.57542,0,-90,-9.30246142514457
1.57542,0,-80,-7.9160263357027
1.57542,0,-70,-6.71144135835638
1.57542,0,-60,-5.83322998878675
1.57542,0,-50,-5.35759836397231
1.57542,0,-40,-5.09521686586438
1.57542,0,-30,-4.45478571237873
1.57542,0,-20,-3.09165309171177
1.57542,0,-10,-1.69636127036161
1.57542,0,0,-1.14360733791119
1.57542,0,10,-1.76126421485425
1.57542,0,20,-3.26599831819058
1.57542,0,30,-4.72431698645246
1.57542,0,40,-5.33413349810938
1.57542,0,50,-5.5352897221499
1.57542,0,60,-6.00540149901597
1.57542,0,70,-6.91273642904108
1.57542,0,80,-8.14762789892416
1.57542,0,90,-9.55024525274788
1.57542,0,100,-11.0255182247328
1.57542,0,110,-12.6259522114328
1.57542,0,120,-14.6074770539756
1.57542,0,130,-17.2986739634172
1.57542,0,140,-20.4602112183694
1.57542,0,150,-23.5412356193213
1.57542,0,160,-27.1372327516337
1.57542,0,170,-23.1141997271059
1.57542,0,180,-20.5774723127313
