"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.0954580557257
1.57542,0,-170,-22.6533094326284
1.57542,0,-160,-24.7662741959106
1.57542,0,-150,-22.2691831544774
1.57542,0,-140,-17.4699702932314
1.57542,0,-130,-15.3550806197833
1.57542,0,-120,-14.3731971384915
1.57542,0,-110,-13.4548300861273
1.57542,0,-100,-12.2120414905081
1.57542,0,-90,-10.6028375382157
1.57542,0,-80,-8.66799793972179
1.57542,0,-70,-6.51212695980396
1.57542,0,-60,-4.33016121546876
1.57542,0,-50,-2.39169956210636
1.57542,0,-40,-0.981541059708516
1.57542,0,-30,-0.322250965303994
1.57542,0,-20,-0.491464956728484
1.57542,0,-10,-1.22913672906002
1.57542,0,0,-1.58103246001386
1.57542,0,10,-0.806045560851
1.57542,0,20,0.177761540322227
1.57542,0,30,0.475155161993403
1.57542,0,40,-0.0918528033011817
1.57542,0,50,-1.42874702115898
1.57542,0,60,-3.34959557810946
1.57542,0,70,-5.60302554429935
1.57542,0,80,-7.90322454671331
1.57542,0,90,-9.98396099923398
1.57542,0,100,-11.6501631748945
1.57542,0,110,-12.829546235996
1.57542,0,120,-13.6806211685162
1.57542,0,130,-14.6760142259968
1.57542,0,140,-16.3142658275546
1.57542,0,150,-18.3483576530569
1.57542,0,160,-20.4665222918448
1.57542,0,170,-25.115748649494
1.57542,0,180,-26.0954580557257
