"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-38.8294270399601
1.57542,0,-170,-28.0432477338301
1.57542,0,-160,-26.3622935467501
1.57542,0,-150,-24.1418185706668
1.57542,0,-140,-19.6757323060937
1.57542,0,-130,-17.3726359807486
1.57542,0,-120,-16.4270256871972
1.57542,0,-110,-15.7294503791381
1.57542,0,-100,-14.6321858915753
1.57542,0,-90,-12.9579060564307
1.57542,0,-80,-10.8000453027669
1.57542,0,-70,-8.39658835059161
1.57542,0,-60,-6.06521132756422
1.57542,0,-50,-4.14447519416838
1.57542,0,-40,-2.9654812018755
1.57542,0,-30,-2.88751156936921
1.57542,0,-20,-4.47275221991883
1.57542,0,-10,-9.25246305937977
1.57542,0,0,-31.7772997574555
1.57542,0,10,-9.40204036133547
1.57542,0,20,-4.529982860461
1.57542,0,30,-2.84887731567828
1.57542,0,40,-2.82667074577831
1.57542,0,50,-3.93234311819798
1.57542,0,60,-5.81616892002805
1.57542,0,70,-8.13195523150576
1.57542,0,80,-10.5217616103634
1.57542,0,90,-12.6684834242194
1.57542,0,100,-14.3701706516706
1.57542,0,110,-15.588785519564
1.57542,0,120,-16.5044638203619
1.57542,0,130,-17.6701822580884
1.57542,0,140,-20.055532318728
1.57542,0,150,-23.9629203104306
1.57542,0,160,-25.159163891583
1.57542,0,170,-26.8660918040554
1.57542,0,180,-38.8294270399601
