"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-41.4808572175951
1.57542,0,-170,-23.6096929915501
1.57542,0,-160,-19.916671727157
1.57542,0,-150,-18.4448091314491
1.57542,0,-140,-16.5699570117264
1.57542,0,-130,-15.4050245908312
1.57542,0,-120,-15.0680886577254
1.57542,0,-110,-14.8215687728284
1.57542,0,-100,-14.0339202353879
1.57542,0,-90,-12.5226746304204
1.57542,0,-80,-10.4298990140037
1.57542,0,-70,-8.04005263829193
1.57542,0,-60,-5.69906474047192
1.57542,0,-50,-3.76673943582873
1.57542,0,-40,-2.58885014246261
1.57542,0,-30,-2.52454188934072
1.57542,0,-20,-4.12568356383797
1.57542,0,-10,-8.94253387511142
1.57542,0,0,-34.343639438892
1.57542,0,10,-8.97236875722904
1.57542,0,20,-4.21213122139695
1.57542,0,30,-2.63439016955926
1.57542,0,40,-2.68341756104181
1.57542,0,50,-3.82566279370953
1.57542,0,60,-5.7326764770351
1.57542,0,70,-8.07342156328234
1.57542,0,80,-10.4754562037388
1.57542,0,90,-12.568157945437
1.57542,0,100,-14.0624795614745
1.57542,0,110,-14.8426496652165
1.57542,0,120,-15.1054232983872
1.57542,0,130,-15.4523590394002
1.57542,0,140,-16.5661101860487
1.57542,0,150,-18.2148724757587
1.57542,0,160,-19.2881021558654
1.57542,0,170,-22.3324749897337
1.57542,0,180,-41.4808572175951
