"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-39.2903991228969
1.57542,0,-170,-36.3314658317189
1.57542,0,-160,-30.2808862513355
1.57542,0,-150,-27.2158474511535
1.57542,0,-140,-25.0615043220825
1.57542,0,-130,-22.5033972688458
1.57542,0,-120,-20.1717826677113
1.57542,0,-110,-18.2957668245903
1.57542,0,-100,-16.667042217275
1.57542,0,-90,-15.0902815162515
1.57542,0,-80,-13.4525904996717
1.57542,0,-70,-11.6497835407027
1.57542,0,-60,-9.50551782852438
1.57542,0,-50,-6.85889439103102
1.57542,0,-40,-3.86201699836685
1.57542,0,-30,-0.985334096742723
1.57542,0,-20,1.32467144464355
1.57542,0,-10,2.80372199050689
1.57542,0,0,3.33006057296034
1.57542,0,10,2.87149479387801
1.57542,0,20,1.46361359770607
1.57542,0,30,-0.78599932858628
1.57542,0,40,-3.6578180783012
1.57542,0,50,-6.76232834860768
1.57542,0,60,-9.61276531847848
1.57542,0,70,-11.9417138376593
1.57542,0,80,-13.8421838249157
1.57542,0,90,-15.5069640757555
1.57542,0,100,-17.0544239731933
1.57542,0,110,-18.560848068009
1.57542,0,120,-20.1136980337644
1.57542,0,130,-21.7677800364374
1.57542,0,140,-23.4731050509932
1.57542,0,150,-25.5679791364131
1.57542,0,160,-29.5015755478633
1.57542,0,170,-36.5385343458832
1.57542,0,180,-39.2903991228969
