"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-40.0971089099139
1.57542,0,-170,-24.8292409512012
1.57542,0,-160,-22.8471391852278
1.57542,0,-150,-23.3346750134308
1.57542,0,-140,-20.7393110625282
1.57542,0,-130,-18.3753306905496
1.57542,0,-120,-17.1781897848873
1.57542,0,-110,-16.2348237761336
1.57542,0,-100,-14.9270897845096
1.57542,0,-90,-13.0982196844227
1.57542,0,-80,-10.8432901996141
1.57542,0,-70,-8.39115751585297
1.57542,0,-60,-6.05288295073713
1.57542,0,-50,-4.16843857208961
1.57542,0,-40,-3.06910514523613
1.57542,0,-30,-3.0938167844433
1.57542,0,-20,-4.75473315983784
1.57542,0,-10,-9.50428991337402
1.57542,0,0,-30.4463821303698
1.57542,0,10,-9.83657112746045
1.57542,0,20,-4.83461187234748
1.57542,0,30,-3.0781642836533
1.57542,0,40,-2.99681667883926
1.57542,0,50,-4.03316990510188
1.57542,0,60,-5.83110876148898
1.57542,0,70,-8.06687376887062
1.57542,0,80,-10.4216329714706
1.57542,0,90,-12.606997653116
1.57542,0,100,-14.4135840671181
1.57542,0,110,-15.7514630945956
1.57542,0,120,-16.7241559205285
1.57542,0,130,-17.8303885073656
1.57542,0,140,-19.9559779247557
1.57542,0,150,-23.0156624783685
1.57542,0,160,-23.8729369143388
1.57542,0,170,-26.4028827809279
1.57542,0,180,-40.0971089099139
