"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-21.8105188238666
1.57542,0,-170,-24.4998330548007
1.57542,0,-160,-29.5399339017433
1.57542,0,-150,-24.020433575289
1.57542,0,-140,-19.5297100245345
1.57542,0,-130,-16.0837772090698
1.57542,0,-120,-13.5643501694981
1.57542,0,-110,-11.7376797763938
1.57542,0,-100,-10.2291334486734
1.57542,0,-90,-8.80541987490322
1.57542,0,-80,-7.42855682475496
1.57542,0,-70,-6.20930777715616
1.57542,0,-60,-5.35207365578692
1.57542,0,-50,-5.09913735209692
1.57542,0,-40,-5.61167300813955
1.57542,0,-30,-6.526578521031
1.57542,0,-20,-6.34073768664551
1.57542,0,-10,-4.88105980797776
1.57542,0,0,-4.09747563718646
1.57542,0,10,-4.73695876016437
1.57542,0,20,-5.97717163943395
1.57542,0,30,-6.03164935759186
1.57542,0,40,-5.18923697874377
1.57542,0,50,-4.78761629665408
1.57542,0,60,-5.1315597142268
1.57542,0,70,-6.05592196776195
1.57542,0,80,-7.32100201258957
1.57542,0,90,-8.725589971016
1.57542,0,100,-10.1645257892988
1.57542,0,110,-11.6839966024479
1.57542,0,120,-13.5177402623086
1.57542,0,130,-16.0020656797436
1.57542,0,140,-19.237098396315
1.57542,0,150,-23.1594053180858
1.57542,0,160,-27.9702253107247
1.57542,0,170,-24.3664880706417
1.57542,0,180,-21.8105188238666
