"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-21.815743008237
1.57542,0,-170,-25.1119848014305
1.57542,0,-160,-31.8811169704039
1.57542,0,-150,-22.8699966754817
1.57542,0,-140,-18.5594184768265
1.57542,0,-130,-15.5143443402259
1.57542,0,-120,-13.2068902707443
1.57542,0,-110,-11.4697248365038
1.57542,0,-100,-9.99633948417913
1.57542,0,-90,-8.57916194534412
1.57542,0,-80,-7.18936781082358
1.57542,0,-70,-5.94005932911529
1.57542,0,-60,-5.02791012256927
1.57542,0,-50,-4.66822655166573
1.57542,0,-40,-4.97258364893501
1.57542,0,-30,-5.6014301231214
1.57542,0,-20,-5.44925210861082
1.57542,0,-10,-4.37226907108919
1.57542,0,0,-3.85115266420288
1.57542,0,10,-4.63241247999691
1.57542,0,20,-6.0435396242318
1.57542,0,30,-6.25934311792954
1.57542,0,40,-5.3954476520414
1.57542,0,50,-4.90453450384464
1.57542,0,60,-5.16820455753159
1.57542,0,70,-6.03222186288265
1.57542,0,80,-7.25514808119701
1.57542,0,90,-8.63291381458896
1.57542,0,100,-10.0553745794594
1.57542,0,110,-11.5603596496733
1.57542,0,120,-13.3712529908535
1.57542,0,130,-15.8092908321471
1.57542,0,140,-18.9593486411629
1.57542,0,150,-22.9911338812819
1.57542,0,160,-30.2820802589474
1.57542,0,170,-25.1681149770646
1.57542,0,180,-21.815743008237
