"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.0196635089521
1.57542,0,-170,-29.37136222921
1.57542,0,-160,-33.407184928621
1.57542,0,-150,-31.5929185017567
1.57542,0,-140,-28.5909219811371
1.57542,0,-130,-23.7123875673126
1.57542,0,-120,-20.1647060143795
1.57542,0,-110,-17.926980613414
1.57542,0,-100,-16.3539970950093
1.57542,0,-90,-15.1267016164314
1.57542,0,-80,-14.270384215223
1.57542,0,-70,-14.1190897674932
1.57542,0,-60,-15.4928903214963
1.57542,0,-50,-21.0458545843486
1.57542,0,-40,-20.697517127868
1.57542,0,-30,-10.2261118108122
1.57542,0,-20,-5.06459450939896
1.57542,0,-10,-2.32730107023787
1.57542,0,0,-1.40863784583865
1.57542,0,10,-2.19303876458622
1.57542,0,20,-4.81947265720621
1.57542,0,30,-9.95008772176505
1.57542,0,40,-20.6986450380628
1.57542,0,50,-20.3042673985729
1.57542,0,60,-15.0110891168543
1.57542,0,70,-13.8387960357738
1.57542,0,80,-14.1974454682755
1.57542,0,90,-15.283667154672
1.57542,0,100,-16.7792680994668
1.57542,0,110,-18.6762581303981
1.57542,0,120,-21.256917681849
1.57542,0,130,-24.451171892775
1.57542,0,140,-25.1595513784135
1.57542,0,150,-23.9085516332404
1.57542,0,160,-25.0342287121532
1.57542,0,170,-27.2873190085649
1.57542,0,180,-27.0196635089521
