"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-34.3578242202258
1.57542,0,-170,-34.9306413243214
1.57542,0,-160,-31.0213655939354
1.57542,0,-150,-26.6522972073022
1.57542,0,-140,-23.8525551997606
1.57542,0,-130,-21.5604378154316
1.57542,0,-120,-19.5991507106529
1.57542,0,-110,-17.9430859967137
1.57542,0,-100,-16.4389933703646
1.57542,0,-90,-14.9366477707275
1.57542,0,-80,-13.3255407280067
1.57542,0,-70,-11.4830248552706
1.57542,0,-60,-9.23789988888145
1.57542,0,-50,-6.50827140955354
1.57542,0,-40,-3.5332263378706
1.57542,0,-30,-0.769933066885281
1.57542,0,-20,1.40260129699415
1.57542,0,-10,2.77315526972481
1.57542,0,0,3.24523632877985
1.57542,0,10,2.78953223327991
1.57542,0,20,1.431629703758
1.57542,0,30,-0.73284196439987
1.57542,0,40,-3.49273321109766
1.57542,0,50,-6.47713418409366
1.57542,0,60,-9.24512449412796
1.57542,0,70,-11.5552231405166
1.57542,0,80,-13.4629368062946
1.57542,0,90,-15.1184938954284
1.57542,0,100,-16.6334942685514
1.57542,0,110,-18.106746906429
1.57542,0,120,-19.6691257980029
1.57542,0,130,-21.4269222490074
1.57542,0,140,-23.3233435234499
1.57542,0,150,-25.5413418900773
1.57542,0,160,-29.3592048733857
1.57542,0,170,-34.598871231148
1.57542,0,180,-34.3578242202258
