"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-42.805711988621
1.57542,0,-170,-25.964414967115
1.57542,0,-160,-23.9754571728656
1.57542,0,-150,-23.5150252342039
1.57542,0,-140,-20.1531433786578
1.57542,0,-130,-17.8075339753908
1.57542,0,-120,-16.6150073526905
1.57542,0,-110,-15.6442129764966
1.57542,0,-100,-14.3465377105032
1.57542,0,-90,-12.5700665536446
1.57542,0,-80,-10.3922559679946
1.57542,0,-70,-8.03823775519064
1.57542,0,-60,-5.81721140535712
1.57542,0,-50,-4.0551410534339
1.57542,0,-40,-3.06122512774964
1.57542,0,-30,-3.16118954109116
1.57542,0,-20,-4.88245355225208
1.57542,0,-10,-9.76207092265962
1.57542,0,0,-41.6198952744703
1.57542,0,10,-9.7219711332699
1.57542,0,20,-4.81705097032702
1.57542,0,30,-3.09083258662674
1.57542,0,40,-3.01011324007218
1.57542,0,50,-4.03685444809103
1.57542,0,60,-5.82761095605138
1.57542,0,70,-8.05886443710375
1.57542,0,80,-10.4011423845655
1.57542,0,90,-12.5503502413296
1.57542,0,100,-14.2766286018926
1.57542,0,110,-15.4780391140003
1.57542,0,120,-16.3116835017438
1.57542,0,130,-17.4049436406294
1.57542,0,140,-19.7768567308067
1.57542,0,150,-23.4057795696241
1.57542,0,160,-24.0843543604384
1.57542,0,170,-26.177905989789
1.57542,0,180,-42.8057119886212
