"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.3457913667402
1.57542,0,-170,-27.5097560862606
1.57542,0,-160,-25.2311796445305
1.57542,0,-150,-24.1712854848831
1.57542,0,-140,-25.1099772829813
1.57542,0,-130,-23.8832412838071
1.57542,0,-120,-20.8581765917708
1.57542,0,-110,-18.4466504810073
1.57542,0,-100,-16.6153812280049
1.57542,0,-90,-15.1337620841317
1.57542,0,-80,-14.0376763422689
1.57542,0,-70,-13.639890925109
1.57542,0,-60,-14.6761675365185
1.57542,0,-50,-19.1507929324682
1.57542,0,-40,-20.0217619084431
1.57542,0,-30,-10.1236040422752
1.57542,0,-20,-4.988521938626
1.57542,0,-10,-2.31144931788189
1.57542,0,0,-1.45812277750522
1.57542,0,10,-2.30451076382666
1.57542,0,20,-4.98204517298671
1.57542,0,30,-10.0857236817797
1.57542,0,40,-19.9496741695792
1.57542,0,50,-20.1693387000454
1.57542,0,60,-15.2579956181487
1.57542,0,70,-14.0220517879595
1.57542,0,80,-14.2367521733317
1.57542,0,90,-15.1179974179733
1.57542,0,100,-16.3347332606885
1.57542,0,110,-17.8698630066098
1.57542,0,120,-20.075984907175
1.57542,0,130,-23.6459181172489
1.57542,0,140,-28.3275155159557
1.57542,0,150,-29.968100664467
1.57542,0,160,-31.017898588924
1.57542,0,170,-29.2130251948749
1.57542,0,180,-27.3457913667402
