"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-44.8071913406455
1.57542,0,-170,-26.7590704069578
1.57542,0,-160,-24.8808058661297
1.57542,0,-150,-23.3920171527802
1.57542,0,-140,-19.5987654911771
1.57542,0,-130,-17.4343772069519
1.57542,0,-120,-16.5011404158602
1.57542,0,-110,-15.7480385975439
1.57542,0,-100,-14.5668007327495
1.57542,0,-90,-12.8317607056114
1.57542,0,-80,-10.66186194459
1.57542,0,-70,-8.2916306095063
1.57542,0,-60,-6.02278633085014
1.57542,0,-50,-4.18322309688115
1.57542,0,-40,-3.10499776239354
1.57542,0,-30,-3.14912008413582
1.57542,0,-20,-4.87845029496222
1.57542,0,-10,-9.91762880982475
1.57542,0,0,-36.2247151454119
1.57542,0,10,-9.23357553218959
1.57542,0,20,-4.54660472084945
1.57542,0,30,-2.94198948083279
1.57542,0,40,-2.95719929214479
1.57542,0,50,-4.06728477302889
1.57542,0,60,-5.93702332046691
1.57542,0,70,-8.24798316376761
1.57542,0,80,-10.6717221116344
1.57542,0,90,-12.9037800092391
1.57542,0,100,-14.7185950149317
1.57542,0,110,-16.0169251766006
1.57542,0,120,-16.9241769851588
1.57542,0,130,-18.0148309520196
1.57542,0,140,-20.3511670102807
1.57542,0,150,-24.421790555125
1.57542,0,160,-25.844435963884
1.57542,0,170,-27.8655264266808
1.57542,0,180,-44.8071913406455
