"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.2578793000427
1.57542,0,-170,-32.8151916316992
1.57542,0,-160,-27.8176488872668
1.57542,0,-150,-23.2122323487909
1.57542,0,-140,-22.0215298076319
1.57542,0,-130,-21.3353475628666
1.57542,0,-120,-19.952786469019
1.57542,0,-110,-18.3562999486167
1.57542,0,-100,-16.8387343854964
1.57542,0,-90,-15.3590815049702
1.57542,0,-80,-13.824200322121
1.57542,0,-70,-12.0647482175741
1.57542,0,-60,-9.76885624627643
1.57542,0,-50,-6.77825202800589
1.57542,0,-40,-3.4958419024729
1.57542,0,-30,-0.540986787551768
1.57542,0,-20,1.70079794459675
1.57542,0,-10,3.07453218998274
1.57542,0,0,3.53053135124061
1.57542,0,10,3.06018708805738
1.57542,0,20,1.67983581693072
1.57542,0,30,-0.55970587849271
1.57542,0,40,-3.51205238574237
1.57542,0,50,-6.82144081359684
1.57542,0,60,-9.91141603454851
1.57542,0,70,-12.3468100173805
1.57542,0,80,-14.1917820073572
1.57542,0,90,-15.7314763667495
1.57542,0,100,-17.1563048653336
1.57542,0,110,-18.5823068965773
1.57542,0,120,-20.1160254831274
1.57542,0,130,-21.6611780657002
1.57542,0,140,-22.7945711243861
1.57542,0,150,-24.2686343325221
1.57542,0,160,-28.2725258451649
1.57542,0,170,-30.0068884134754
1.57542,0,180,-28.2578793000427
