"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.9615105800875
1.57542,0,-170,-30.6577338604537
1.57542,0,-160,-34.5162230817266
1.57542,0,-150,-31.5886256382873
1.57542,0,-140,-28.5255139103274
1.57542,0,-130,-23.8156355929095
1.57542,0,-120,-20.3738340800421
1.57542,0,-110,-18.2322102094235
1.57542,0,-100,-16.7577109658131
1.57542,0,-90,-15.6289737252479
1.57542,0,-80,-14.8755077453998
1.57542,0,-70,-14.8538186476292
1.57542,0,-60,-16.4725907935259
1.57542,0,-50,-22.827104248344
1.57542,0,-40,-19.1973585756946
1.57542,0,-30,-9.74857563441379
1.57542,0,-20,-4.86972547216612
1.57542,0,-10,-2.27265087827341
1.57542,0,0,-1.44180365235763
1.57542,0,10,-2.28684822511112
1.57542,0,20,-4.9616305096006
1.57542,0,30,-10.1268827829415
1.57542,0,40,-20.4533612620599
1.57542,0,50,-19.672962184282
1.57542,0,60,-14.8879082298227
1.57542,0,70,-13.7912201374842
1.57542,0,80,-14.1649795063987
1.57542,0,90,-15.2588955663468
1.57542,0,100,-16.7738412710466
1.57542,0,110,-18.7078859691015
1.57542,0,120,-21.3590402819504
1.57542,0,130,-24.7463830317615
1.57542,0,140,-25.4807203059061
1.57542,0,150,-23.8668579673171
1.57542,0,160,-24.7278861632235
1.57542,0,170,-27.4524938501203
1.57542,0,180,-27.9615105800875
