"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-33.2359080693701
1.57542,0,-170,-33.9065957428878
1.57542,0,-160,-28.6720651497761
1.57542,0,-150,-24.4375103352632
1.57542,0,-140,-22.4970414627904
1.57542,0,-130,-21.2898826464127
1.57542,0,-120,-20.1641321615934
1.57542,0,-110,-19.0278573457985
1.57542,0,-100,-17.8130203822358
1.57542,0,-90,-16.4114541326561
1.57542,0,-80,-14.6901628103535
1.57542,0,-70,-12.4690490146067
1.57542,0,-60,-9.62552263714223
1.57542,0,-50,-6.33278649870071
1.57542,0,-40,-3.03982334156835
1.57542,0,-30,-0.179592073556211
1.57542,0,-20,1.9777057642528
1.57542,0,-10,3.29324619173887
1.57542,0,0,3.69960326947808
1.57542,0,10,3.16936835616573
1.57542,0,20,1.70741808019413
1.57542,0,30,-0.63987888781847
1.57542,0,40,-3.74147386068593
1.57542,0,50,-7.28867069493324
1.57542,0,60,-10.7314465860049
1.57542,0,70,-13.5285125320402
1.57542,0,80,-15.6216889584741
1.57542,0,90,-17.3221258535631
1.57542,0,100,-18.899160524741
1.57542,0,110,-20.5029491038227
1.57542,0,120,-22.1695062912635
1.57542,0,130,-23.5981435192599
1.57542,0,140,-24.3285294314535
1.57542,0,150,-25.3886119886595
1.57542,0,160,-29.1391860738846
1.57542,0,170,-35.1369345658018
1.57542,0,180,-33.2359080693701
