"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-39.6049789236311
1.57542,0,-170,-22.4606725308782
1.57542,0,-160,-19.4849795583407
1.57542,0,-150,-18.4360776589233
1.57542,0,-140,-16.6031330042933
1.57542,0,-130,-15.3557369701191
1.57542,0,-120,-14.9516396296235
1.57542,0,-110,-14.6717484750204
1.57542,0,-100,-13.8908283431333
1.57542,0,-90,-12.4033824467799
1.57542,0,-80,-10.3258509151677
1.57542,0,-70,-7.94141186732973
1.57542,0,-60,-5.60620296814086
1.57542,0,-50,-3.68257257620209
1.57542,0,-40,-2.50864185525759
1.57542,0,-30,-2.43473479859006
1.57542,0,-20,-4.00362929273837
1.57542,0,-10,-8.7022596244698
1.57542,0,0,-28.3063770340799
1.57542,0,10,-9.20586374868568
1.57542,0,20,-4.38256923713903
1.57542,0,30,-2.81885964165421
1.57542,0,40,-2.92169518124603
1.57542,0,50,-4.12601145748809
1.57542,0,60,-6.07250620190802
1.57542,0,70,-8.41930633494605
1.57542,0,80,-10.8081840130127
1.57542,0,90,-12.8909168047011
1.57542,0,100,-14.379851827778
1.57542,0,110,-15.1360575479691
1.57542,0,120,-15.3627027976679
1.57542,0,130,-15.7303136522813
1.57542,0,140,-17.0125686535132
1.57542,0,150,-18.9601778660534
1.57542,0,160,-20.0855305044467
1.57542,0,170,-23.3505909367013
1.57542,0,180,-39.6049789236312
