"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.3068587724496
1.57542,0,-170,-22.7300319847156
1.57542,0,-160,-22.4815566774866
1.57542,0,-150,-19.5096637041511
1.57542,0,-140,-15.8555854905942
1.57542,0,-130,-13.9730960565808
1.57542,0,-120,-12.9709283861102
1.57542,0,-110,-12.0487567510085
1.57542,0,-100,-10.854994382375
1.57542,0,-90,-9.2947438909189
1.57542,0,-80,-7.38854144405273
1.57542,0,-70,-5.263320396181
1.57542,0,-60,-3.14930527678938
1.57542,0,-50,-1.3382812795867
1.57542,0,-40,-0.117183072251936
1.57542,0,-30,0.303860139841896
1.57542,0,-20,-0.116099739120886
1.57542,0,-10,-1.03087456452686
1.57542,0,0,-1.45534262617359
1.57542,0,10,-0.845767706465995
1.57542,0,20,-0.128278011729149
1.57542,0,30,-0.0727431753761595
1.57542,0,40,-0.815507345770341
1.57542,0,50,-2.25815104738184
1.57542,0,60,-4.22417364559867
1.57542,0,70,-6.47550329831852
1.57542,0,80,-8.7347951884602
1.57542,0,90,-10.742563612934
1.57542,0,100,-12.3243237657044
1.57542,0,110,-13.4522829762472
1.57542,0,120,-14.3378685052326
1.57542,0,130,-15.4827952089899
1.57542,0,140,-17.3200068599406
1.57542,0,150,-19.1440341373026
1.57542,0,160,-20.4754904958117
1.57542,0,170,-24.6742564619795
1.57542,0,180,-27.3068587724496
