"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.7087627465599
1.57542,0,-170,-30.3942617116464
1.57542,0,-160,-27.5880892038345
1.57542,0,-150,-24.8239634686386
1.57542,0,-140,-24.636547123784
1.57542,0,-130,-23.1292793411085
1.57542,0,-120,-20.4835252963882
1.57542,0,-110,-18.3222634994128
1.57542,0,-100,-16.6403213925513
1.57542,0,-90,-15.2691423453925
1.57542,0,-80,-14.285591531619
1.57542,0,-70,-14.0494032397956
1.57542,0,-60,-15.4079733043152
1.57542,0,-50,-20.9012004383623
1.57542,0,-40,-18.9012425255552
1.57542,0,-30,-9.46332121416637
1.57542,0,-20,-4.60237344488375
1.57542,0,-10,-2.07390735283194
1.57542,0,0,-1.32435366212899
1.57542,0,10,-2.2351350706586
1.57542,0,20,-4.91860950753369
1.57542,0,30,-9.97240510931977
1.57542,0,40,-20.4451434233695
1.57542,0,50,-22.0311942459134
1.57542,0,60,-15.7289106303821
1.57542,0,70,-14.2315554950968
1.57542,0,80,-14.3389427236212
1.57542,0,90,-15.155686219237
1.57542,0,100,-16.3190850762529
1.57542,0,110,-17.7858668373717
1.57542,0,120,-19.8479502946002
1.57542,0,130,-23.0909938734062
1.57542,0,140,-27.7648042376485
1.57542,0,150,-31.8959948843241
1.57542,0,160,-32.0388432209535
1.57542,0,170,-27.5455611748869
1.57542,0,180,-26.7087627465599
