"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-38.832248657145
1.57542,0,-170,-23.1131940206736
1.57542,0,-160,-19.6799855813339
1.57542,0,-150,-18.063398625786
1.57542,0,-140,-16.1432746589989
1.57542,0,-130,-15.0493019750102
1.57542,0,-120,-14.7649227501502
1.57542,0,-110,-14.5283894330465
1.57542,0,-100,-13.7436101332361
1.57542,0,-90,-12.2648751775953
1.57542,0,-80,-10.2357955125295
1.57542,0,-70,-7.92378198389745
1.57542,0,-60,-5.65705595472281
1.57542,0,-50,-3.78163726330468
1.57542,0,-40,-2.63415502074112
1.57542,0,-30,-2.57198245604632
1.57542,0,-20,-4.1594861454948
1.57542,0,-10,-8.98883999791746
1.57542,0,0,-34.5448556776408
1.57542,0,10,-8.75303379167846
1.57542,0,20,-4.01609632148192
1.57542,0,30,-2.45150031858215
1.57542,0,40,-2.53798009341495
1.57542,0,50,-3.73657982382372
1.57542,0,60,-5.69775734525196
1.57542,0,70,-8.07629988190281
1.57542,0,80,-10.504118801483
1.57542,0,90,-12.6273033010197
1.57542,0,100,-14.164568219224
1.57542,0,110,-14.9952190431618
1.57542,0,120,-15.3416563353905
1.57542,0,130,-15.889526376867
1.57542,0,140,-17.4378821775766
1.57542,0,150,-19.5940761390252
1.57542,0,160,-20.4096793695279
1.57542,0,170,-23.2230376666507
1.57542,0,180,-38.832248657145
