"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-37.6053990645842
1.57542,0,-170,-27.5272667608851
1.57542,0,-160,-26.4886833226663
1.57542,0,-150,-24.7889061527628
1.57542,0,-140,-19.7849691150631
1.57542,0,-130,-17.2676653079936
1.57542,0,-120,-16.2268877689725
1.57542,0,-110,-15.4952018959981
1.57542,0,-100,-14.4163329874401
1.57542,0,-90,-12.7850826445236
1.57542,0,-80,-10.6605339043402
1.57542,0,-70,-8.26346489908533
1.57542,0,-60,-5.91662282261977
1.57542,0,-50,-3.97864808625988
1.57542,0,-40,-2.80071782539077
1.57542,0,-30,-2.74392806295266
1.57542,0,-20,-4.3411926425698
1.57542,0,-10,-9.04137210643281
1.57542,0,0,-36.2286629679152
1.57542,0,10,-9.76462331665628
1.57542,0,20,-4.72385282152398
1.57542,0,30,-2.9903201016825
1.57542,0,40,-2.94141277257765
1.57542,0,50,-4.02055798866173
1.57542,0,60,-5.86921530689834
1.57542,0,70,-8.14455096732771
1.57542,0,80,-10.5001478871938
1.57542,0,90,-12.6277947552838
1.57542,0,100,-14.3145470881019
1.57542,0,110,-15.4904574825406
1.57542,0,120,-16.3181455179295
1.57542,0,130,-17.374778353664
1.57542,0,140,-19.635824191472
1.57542,0,150,-23.24459099268
1.57542,0,160,-24.2269784058334
1.57542,0,170,-26.0643970747333
1.57542,0,180,-37.6053990645842
