"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.9126893146148
1.57542,0,-170,-30.2451977427489
1.57542,0,-160,-33.5909507401294
1.57542,0,-150,-31.197684609315
1.57542,0,-140,-28.7721038641566
1.57542,0,-130,-24.0035500919801
1.57542,0,-120,-20.3508049169321
1.57542,0,-110,-18.0217467299174
1.57542,0,-100,-16.3689335133922
1.57542,0,-90,-15.0656600026654
1.57542,0,-80,-14.1304475835782
1.57542,0,-70,-13.8803095476194
1.57542,0,-60,-15.0739417620889
1.57542,0,-50,-19.9396910740584
1.57542,0,-40,-20.9563942173541
1.57542,0,-30,-10.4856907618765
1.57542,0,-20,-5.2390093591747
1.57542,0,-10,-2.47832012807882
1.57542,0,0,-1.56407299705129
1.57542,0,10,-2.36865978109802
1.57542,0,20,-5.02001957989594
1.57542,0,30,-10.117662487206
1.57542,0,40,-19.8463865823457
1.57542,0,50,-19.7476205942747
1.57542,0,60,-15.1146494379471
1.57542,0,70,-13.9675859123453
1.57542,0,80,-14.2459228137653
1.57542,0,90,-15.1967841566571
1.57542,0,100,-16.5034342918677
1.57542,0,110,-18.1481054320845
1.57542,0,120,-20.4449670915022
1.57542,0,130,-23.7984158416847
1.57542,0,140,-26.3140265348914
1.57542,0,150,-25.6824031703759
1.57542,0,160,-26.8138649186559
1.57542,0,170,-28.8805854611962
1.57542,0,180,-27.9126893146148
