"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.7120697012044
1.57542,0,-170,-26.8504956124346
1.57542,0,-160,-24.6201523707053
1.57542,0,-150,-23.685759608396
1.57542,0,-140,-24.7836236859304
1.57542,0,-130,-23.8549222363838
1.57542,0,-120,-20.996339555458
1.57542,0,-110,-18.6864881871948
1.57542,0,-100,-16.9360326658245
1.57542,0,-90,-15.5184364481275
1.57542,0,-80,-14.4791675751006
1.57542,0,-70,-14.1487224464733
1.57542,0,-60,-15.3060388641992
1.57542,0,-50,-20.1218671266024
1.57542,0,-40,-19.8137782372786
1.57542,0,-30,-10.1260047876357
1.57542,0,-20,-5.08125388626566
1.57542,0,-10,-2.4451052952071
1.57542,0,0,-1.64845162000724
1.57542,0,10,-2.59372528785335
1.57542,0,20,-5.44243494838461
1.57542,0,30,-10.9553018001122
1.57542,0,40,-23.5266984620487
1.57542,0,50,-19.6865107353493
1.57542,0,60,-14.6893056786487
1.57542,0,70,-13.5055720118258
1.57542,0,80,-13.7324734648889
1.57542,0,90,-14.6044027959328
1.57542,0,100,-15.7866467898494
1.57542,0,110,-17.2268701374671
1.57542,0,120,-19.1671370746993
1.57542,0,130,-22.0191109172474
1.57542,0,140,-25.608081482405
1.57542,0,150,-28.6824892835663
1.57542,0,160,-31.3209455324878
1.57542,0,170,-28.609185776553
1.57542,0,180,-26.7120697012044
