"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-34.6192855676798
1.57542,0,-170,-34.9464022387538
1.57542,0,-160,-29.6637649578077
1.57542,0,-150,-25.1671860376751
1.57542,0,-140,-22.4516963238667
1.57542,0,-130,-20.4488318302123
1.57542,0,-120,-18.8255277548643
1.57542,0,-110,-17.434539178046
1.57542,0,-100,-16.1064445132983
1.57542,0,-90,-14.7084934313969
1.57542,0,-80,-13.1492151642521
1.57542,0,-70,-11.3216636478007
1.57542,0,-60,-9.07426507411154
1.57542,0,-50,-6.35185336303777
1.57542,0,-40,-3.4030572455175
1.57542,0,-30,-0.667519897765709
1.57542,0,-20,1.4935275383043
1.57542,0,-10,2.87341970084599
1.57542,0,0,3.37223347056078
1.57542,0,10,2.95469973688803
1.57542,0,20,1.63771181722217
1.57542,0,30,-0.500161814362422
1.57542,0,40,-3.28379444639616
1.57542,0,50,-6.39418715005416
1.57542,0,60,-9.39775460775887
1.57542,0,70,-11.958832632812
1.57542,0,80,-14.0380015450629
1.57542,0,90,-15.7830216213044
1.57542,0,100,-17.3458689220332
1.57542,0,110,-18.8543114136377
1.57542,0,120,-20.4390795816642
1.57542,0,130,-22.1908850655049
1.57542,0,140,-24.0923551048985
1.57542,0,150,-26.4652133700872
1.57542,0,160,-30.697816174021
1.57542,0,170,-35.6181460766372
1.57542,0,180,-34.6192855676798
