"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.7722203803496
1.57542,0,-170,-26.1376586253752
1.57542,0,-160,-20.7612429535016
1.57542,0,-150,-18.4851427769178
1.57542,0,-140,-16.508337423134
1.57542,0,-130,-14.8154202706233
1.57542,0,-120,-13.7347008687471
1.57542,0,-110,-12.8427426370887
1.57542,0,-100,-11.6685335676187
1.57542,0,-90,-10.0283293613073
1.57542,0,-80,-7.9792697712499
1.57542,0,-70,-5.71497178840947
1.57542,0,-60,-3.49826050211021
1.57542,0,-50,-1.599812386111
1.57542,0,-40,-0.254753637133024
1.57542,0,-30,0.34883336473093
1.57542,0,-20,0.0975467471189483
1.57542,0,-10,-0.834553809282289
1.57542,0,0,-1.53125272247636
1.57542,0,10,-1.10307474004044
1.57542,0,20,-0.315624600548413
1.57542,0,30,-0.0904213452526627
1.57542,0,40,-0.675868277659045
1.57542,0,50,-2.00644901916871
1.57542,0,60,-3.8753664067349
1.57542,0,70,-6.00310892724273
1.57542,0,80,-8.11172487339971
1.57542,0,90,-9.99516477556496
1.57542,0,100,-11.5525411837626
1.57542,0,110,-12.7670044950248
1.57542,0,120,-13.6871605536696
1.57542,0,130,-14.6165377805292
1.57542,0,140,-16.4614169913718
1.57542,0,150,-20.6134342252844
1.57542,0,160,-24.2109382535354
1.57542,0,170,-22.5490730688075
1.57542,0,180,-25.7722203803496
