"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-21.1599251814202
1.57542,0,-170,-23.4911411871709
1.57542,0,-160,-27.1278907772497
1.57542,0,-150,-23.2503339535314
1.57542,0,-140,-19.8868690330894
1.57542,0,-130,-16.8386670895386
1.57542,0,-120,-14.3668072359626
1.57542,0,-110,-12.5228839133118
1.57542,0,-100,-10.9817627365248
1.57542,0,-90,-9.52222109650035
1.57542,0,-80,-8.12328487237285
1.57542,0,-70,-6.89842296222387
1.57542,0,-60,-6.01316617932898
1.57542,0,-50,-5.57368056919807
1.57542,0,-40,-5.40845291591637
1.57542,0,-30,-4.84910546992129
1.57542,0,-20,-3.43085415214635
1.57542,0,-10,-1.91995295831501
1.57542,0,0,-1.28612868964308
1.57542,0,10,-1.85060057541374
1.57542,0,20,-3.26035705948501
1.57542,0,30,-4.53984868032534
1.57542,0,40,-5.02516785434012
1.57542,0,50,-5.21779209254393
1.57542,0,60,-5.71100226396451
1.57542,0,70,-6.63012116202232
1.57542,0,80,-7.85776409155135
1.57542,0,90,-9.23084463604136
1.57542,0,100,-10.646857928373
1.57542,0,110,-12.146303833036
1.57542,0,120,-13.9710941976205
1.57542,0,130,-16.4539512006162
1.57542,0,140,-19.4931516303605
1.57542,0,150,-22.629634472652
1.57542,0,160,-26.45766690766
1.57542,0,170,-23.7403979055922
1.57542,0,180,-21.1599251814202
