"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-30.8581947199378
1.57542,0,-170,-31.0916116174199
1.57542,0,-160,-27.4841812238375
1.57542,0,-150,-24.6843064590047
1.57542,0,-140,-23.9447235956214
1.57542,0,-130,-23.5248301171099
1.57542,0,-120,-22.4568875923153
1.57542,0,-110,-21.0364387642679
1.57542,0,-100,-19.5162732945076
1.57542,0,-90,-17.8807444414471
1.57542,0,-80,-15.994926457837
1.57542,0,-70,-13.6119342370817
1.57542,0,-60,-10.5372898560279
1.57542,0,-50,-6.97750979806797
1.57542,0,-40,-3.46645613490525
1.57542,0,-30,-0.461039818445306
1.57542,0,-20,1.79395262904311
1.57542,0,-10,3.19085975436074
1.57542,0,0,3.67967152355617
1.57542,0,10,3.23746973208931
1.57542,0,20,1.86816340042179
1.57542,0,30,-0.387452995266005
1.57542,0,40,-3.42162560622541
1.57542,0,50,-6.99252892480566
1.57542,0,60,-10.6515691548768
1.57542,0,70,-13.8430432248286
1.57542,0,80,-16.3002838443814
1.57542,0,90,-18.1993686317427
1.57542,0,100,-19.824587301319
1.57542,0,110,-21.3389428306848
1.57542,0,120,-22.7044925196347
1.57542,0,130,-23.5650700000504
1.57542,0,140,-23.8243140366726
1.57542,0,150,-24.7572165959504
1.57542,0,160,-28.0786411127956
1.57542,0,170,-31.724151025708
1.57542,0,180,-30.8581947199378
