"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.5625131089054
1.57542,0,-170,-27.1938735859496
1.57542,0,-160,-29.2779386249618
1.57542,0,-150,-28.9091691371593
1.57542,0,-140,-26.8424551775993
1.57542,0,-130,-22.9875665011082
1.57542,0,-120,-19.8964102319618
1.57542,0,-110,-17.8485877991656
1.57542,0,-100,-16.346723380174
1.57542,0,-90,-15.1257021026703
1.57542,0,-80,-14.2404446105418
1.57542,0,-70,-14.0373579891896
1.57542,0,-60,-15.3234295668184
1.57542,0,-50,-20.6354906656875
1.57542,0,-40,-21.0773410478739
1.57542,0,-30,-10.3644669501571
1.57542,0,-20,-5.15594971246414
1.57542,0,-10,-2.42265891946997
1.57542,0,0,-1.52162739844347
1.57542,0,10,-2.32200070512613
1.57542,0,20,-4.94969853806083
1.57542,0,30,-10.0045276715834
1.57542,0,40,-19.543187339272
1.57542,0,50,-19.3576610520201
1.57542,0,60,-14.8933060329039
1.57542,0,70,-13.8173424098179
1.57542,0,80,-14.1555957946929
1.57542,0,90,-15.1561925160012
1.57542,0,100,-16.5011874150252
1.57542,0,110,-18.1710133839934
1.57542,0,120,-20.4318960648987
1.57542,0,130,-23.3052620880187
1.57542,0,140,-24.3532566944036
1.57542,0,150,-23.5050017667556
1.57542,0,160,-25.0127447600557
1.57542,0,170,-27.925651570086
1.57542,0,180,-26.5625131089054
