"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.1838772525613
1.57542,0,-170,-25.7563952461005
1.57542,0,-160,-20.726781795569
1.57542,0,-150,-19.2055112783505
1.57542,0,-140,-17.4524694359471
1.57542,0,-130,-15.5860735931644
1.57542,0,-120,-14.3157776449394
1.57542,0,-110,-13.2654826956911
1.57542,0,-100,-11.9734442596436
1.57542,0,-90,-10.2631484532325
1.57542,0,-80,-8.17967083170101
1.57542,0,-70,-5.89666838570629
1.57542,0,-60,-3.66309090798367
1.57542,0,-50,-1.74640865685088
1.57542,0,-40,-0.382357526051055
1.57542,0,-30,0.248062629170402
1.57542,0,-20,0.039132312847394
1.57542,0,-10,-0.872872628782183
1.57542,0,0,-1.66783951049469
1.57542,0,10,-1.35700248074261
1.57542,0,20,-0.546949476568919
1.57542,0,30,-0.244195820795743
1.57542,0,40,-0.767741091044598
1.57542,0,50,-2.05739357010662
1.57542,0,60,-3.89183329752425
1.57542,0,70,-5.98607706535238
1.57542,0,80,-8.07091154816007
1.57542,0,90,-9.95229525918693
1.57542,0,100,-11.5341824555621
1.57542,0,110,-12.7994533409145
1.57542,0,120,-13.8030141145942
1.57542,0,130,-14.8532612486702
1.57542,0,140,-16.8011944385103
1.57542,0,150,-20.6120637329496
1.57542,0,160,-22.855934404576
1.57542,0,170,-22.3406001017533
1.57542,0,180,-27.1838772525613
