"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-41.8345158600136
1.57542,0,-170,-23.7070142650164
1.57542,0,-160,-20.310646883432
1.57542,0,-150,-18.4181136356582
1.57542,0,-140,-16.3105198470896
1.57542,0,-130,-15.1625599811351
1.57542,0,-120,-14.843237598232
1.57542,0,-110,-14.5910534901407
1.57542,0,-100,-13.8271267044666
1.57542,0,-90,-12.3785224079182
1.57542,0,-80,-10.3548102550652
1.57542,0,-70,-8.02008698178419
1.57542,0,-60,-5.71889266290847
1.57542,0,-50,-3.80898898298618
1.57542,0,-40,-2.6243141636302
1.57542,0,-30,-2.51306769397551
1.57542,0,-20,-4.0322090779813
1.57542,0,-10,-8.72631956195769
1.57542,0,0,-33.6997103008314
1.57542,0,10,-9.03279645114802
1.57542,0,20,-4.2348771399019
1.57542,0,30,-2.69812794563788
1.57542,0,40,-2.82486387738456
1.57542,0,50,-4.05503489930706
1.57542,0,60,-6.03845261064918
1.57542,0,70,-8.43522924427427
1.57542,0,80,-10.8755810832137
1.57542,0,90,-12.9974946985277
1.57542,0,100,-14.5225089422941
1.57542,0,110,-15.3449559784251
1.57542,0,120,-15.6729838339425
1.57542,0,130,-16.1324334705927
1.57542,0,140,-17.4561286143344
1.57542,0,150,-19.4163278543782
1.57542,0,160,-20.6638447330984
1.57542,0,170,-24.0256614170198
1.57542,0,180,-41.8345158600137
