"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-21.4500977842445
1.57542,0,-170,-24.1626620440073
1.57542,0,-160,-28.6442427484049
1.57542,0,-150,-23.3856279545977
1.57542,0,-140,-19.3294228219121
1.57542,0,-130,-16.0916943846562
1.57542,0,-120,-13.6033682365914
1.57542,0,-110,-11.7545495055658
1.57542,0,-100,-10.2169752124237
1.57542,0,-90,-8.76751735337762
1.57542,0,-80,-7.36876846469747
1.57542,0,-70,-6.12792556502152
1.57542,0,-60,-5.23840918136777
1.57542,0,-50,-4.91803820999517
1.57542,0,-40,-5.27956176248658
1.57542,0,-30,-5.90061134486629
1.57542,0,-20,-5.46569157982787
1.57542,0,-10,-4.04337436085482
1.57542,0,0,-3.34314163825045
1.57542,0,10,-4.04087106668716
1.57542,0,20,-5.49555588399423
1.57542,0,30,-6.00336796729052
1.57542,0,40,-5.4055110646705
1.57542,0,50,-5.02827325416355
1.57542,0,60,-5.33534154139405
1.57542,0,70,-6.22727892026979
1.57542,0,80,-7.48701229964162
1.57542,0,90,-8.9173173089531
1.57542,0,100,-10.4045197772058
1.57542,0,110,-11.9794310700548
1.57542,0,120,-13.8663319036654
1.57542,0,130,-16.4168243713195
1.57542,0,140,-19.7962787056848
1.57542,0,150,-24.0914541002149
1.57542,0,160,-29.1143833681136
1.57542,0,170,-24.0201079824623
1.57542,0,180,-21.4500977842445
