"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-21.7381639656104
1.57542,0,-170,-25.1522274611115
1.57542,0,-160,-31.2300393064311
1.57542,0,-150,-23.3051893895016
1.57542,0,-140,-18.8910398788595
1.57542,0,-130,-15.6853105996124
1.57542,0,-120,-13.3389413618211
1.57542,0,-110,-11.6175211771435
1.57542,0,-100,-10.1583709590538
1.57542,0,-90,-8.73689147305558
1.57542,0,-80,-7.32664007311692
1.57542,0,-70,-6.04643646804969
1.57542,0,-60,-5.09554468656586
1.57542,0,-50,-4.69005636374708
1.57542,0,-40,-4.94137426406185
1.57542,0,-30,-5.48177541440994
1.57542,0,-20,-5.14998581476919
1.57542,0,-10,-3.92226844356469
1.57542,0,0,-3.36785764739734
1.57542,0,10,-4.18033314597554
1.57542,0,20,-5.64493199956393
1.57542,0,30,-5.96124925876165
1.57542,0,40,-5.20901743381132
1.57542,0,50,-4.77868645255404
1.57542,0,60,-5.07008619564257
1.57542,0,70,-5.95945313091329
1.57542,0,80,-7.21819119988612
1.57542,0,90,-8.63930247831002
1.57542,0,100,-10.1031589128728
1.57542,0,110,-11.6356356863035
1.57542,0,120,-13.4418274521314
1.57542,0,130,-15.8186998043362
1.57542,0,140,-18.9067115653816
1.57542,0,150,-23.1776569780863
1.57542,0,160,-30.5317400110172
1.57542,0,170,-24.5745992617053
1.57542,0,180,-21.7381639656104
