"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.5281557598005
1.57542,0,-170,-26.7346087281907
1.57542,0,-160,-30.0084914298103
1.57542,0,-150,-30.4009526510284
1.57542,0,-140,-27.0853831310652
1.57542,0,-130,-22.8417863854942
1.57542,0,-120,-19.869809625572
1.57542,0,-110,-17.9638843429612
1.57542,0,-100,-16.58589540881
1.57542,0,-90,-15.4805337290278
1.57542,0,-80,-14.7152552313319
1.57542,0,-70,-14.6563044958579
1.57542,0,-60,-16.1445962637301
1.57542,0,-50,-21.4172378752523
1.57542,0,-40,-18.6887618718932
1.57542,0,-30,-9.78555660772759
1.57542,0,-20,-4.89776075978892
1.57542,0,-10,-2.24826595640174
1.57542,0,0,-1.37511804550301
1.57542,0,10,-2.2013015449996
1.57542,0,20,-4.87562236358642
1.57542,0,30,-10.0444220420555
1.57542,0,40,-20.4438577332572
1.57542,0,50,-19.9462924010198
1.57542,0,60,-15.0235781704313
1.57542,0,70,-13.8967685566165
1.57542,0,80,-14.2433753471187
1.57542,0,90,-15.2933126279211
1.57542,0,100,-16.7433171999465
1.57542,0,110,-18.6045791999413
1.57542,0,120,-21.2350817216995
1.57542,0,130,-24.9959000463838
1.57542,0,140,-26.8334204373426
1.57542,0,150,-25.2728580544457
1.57542,0,160,-25.8174527168995
1.57542,0,170,-26.7123719545601
1.57542,0,180,-25.5281557598005
