"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.175276389735
1.57542,0,-170,-26.8114004827877
1.57542,0,-160,-21.9601852937452
1.57542,0,-150,-19.8508738305129
1.57542,0,-140,-17.7412361604917
1.57542,0,-130,-15.8744153892431
1.57542,0,-120,-14.6621662442569
1.57542,0,-110,-13.6692780390341
1.57542,0,-100,-12.4559689425998
1.57542,0,-90,-10.8433071233957
1.57542,0,-80,-8.84650987277678
1.57542,0,-70,-6.61124117903593
1.57542,0,-60,-4.37546146246499
1.57542,0,-50,-2.40500401848207
1.57542,0,-40,-0.929219984845218
1.57542,0,-30,-0.116250991348869
1.57542,0,-20,-0.06589361683381
1.57542,0,-10,-0.671335347559498
1.57542,0,0,-1.23000613347256
1.57542,0,10,-0.827252357101637
1.57542,0,20,0.0667126771323559
1.57542,0,30,0.476852903578225
1.57542,0,40,0.0542129484935175
1.57542,0,50,-1.15495598779916
1.57542,0,60,-2.94137202767828
1.57542,0,70,-5.02576255344601
1.57542,0,80,-7.12416163451742
1.57542,0,90,-9.00521003979753
1.57542,0,100,-10.5264051726678
1.57542,0,110,-11.6449817644193
1.57542,0,120,-12.4511590337969
1.57542,0,130,-13.3249217397144
1.57542,0,140,-15.0969276304843
1.57542,0,150,-18.7378502763878
1.57542,0,160,-22.0292865587843
1.57542,0,170,-21.7473673419715
1.57542,0,180,-25.175276389735
