"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-22.225029461204
1.57542,0,-170,-24.3635518302635
1.57542,0,-160,-27.3401588008181
1.57542,0,-150,-23.3896374221929
1.57542,0,-140,-19.3233040561681
1.57542,0,-130,-16.0153758677606
1.57542,0,-120,-13.5762304002285
1.57542,0,-110,-11.7831558681325
1.57542,0,-100,-10.2716086325396
1.57542,0,-90,-8.82199178966623
1.57542,0,-80,-7.40788432232445
1.57542,0,-70,-6.14524571841026
1.57542,0,-60,-5.23494156700213
1.57542,0,-50,-4.90262131904374
1.57542,0,-40,-5.26630438065883
1.57542,0,-30,-5.89959836724887
1.57542,0,-20,-5.46778538059325
1.57542,0,-10,-4.03614289740066
1.57542,0,0,-3.3393634201414
1.57542,0,10,-4.07665826904701
1.57542,0,20,-5.58424544809835
1.57542,0,30,-6.03136143487777
1.57542,0,40,-5.33852015629747
1.57542,0,50,-4.94365959411881
1.57542,0,60,-5.27503745928744
1.57542,0,70,-6.1958710928596
1.57542,0,80,-7.47149473020561
1.57542,0,90,-8.89970302447751
1.57542,0,100,-10.3687144865694
1.57542,0,110,-11.9139000117029
1.57542,0,120,-13.7652723181464
1.57542,0,130,-16.2841871960756
1.57542,0,140,-19.6144506510767
1.57542,0,150,-23.4603655047225
1.57542,0,160,-27.2203788117875
1.57542,0,170,-24.4701331824266
1.57542,0,180,-22.225029461204
