"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-35.6580297077531
1.57542,0,-170,-21.8736400586185
1.57542,0,-160,-19.0176427191424
1.57542,0,-150,-17.8244512018586
1.57542,0,-140,-16.1411868993262
1.57542,0,-130,-15.0896812193765
1.57542,0,-120,-14.8289858232018
1.57542,0,-110,-14.6484784531699
1.57542,0,-100,-13.9236067503864
1.57542,0,-90,-12.4680972217863
1.57542,0,-80,-10.419438680953
1.57542,0,-70,-8.05908866881814
1.57542,0,-60,-5.72740579427454
1.57542,0,-50,-3.77733728228352
1.57542,0,-40,-2.55210494402175
1.57542,0,-30,-2.4152546555283
1.57542,0,-20,-3.92688426729963
1.57542,0,-10,-8.61889860428345
1.57542,0,0,-31.2352403833172
1.57542,0,10,-8.88887154284117
1.57542,0,20,-4.10707001239126
1.57542,0,30,-2.57632666327022
1.57542,0,40,-2.69262445934035
1.57542,0,50,-3.88275245833586
1.57542,0,60,-5.79500616578996
1.57542,0,70,-8.10536200409569
1.57542,0,80,-10.4723522259401
1.57542,0,90,-12.5586887529593
1.57542,0,100,-14.0829637971452
1.57542,0,110,-14.8905332176514
1.57542,0,120,-15.1263264715362
1.57542,0,130,-15.4190082593937
1.57542,0,140,-16.610284653382
1.57542,0,150,-18.8450692209158
1.57542,0,160,-20.8906600735612
1.57542,0,170,-25.0011414934479
1.57542,0,180,-35.6580297077531
