"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.1343185232832
1.57542,0,-170,-23.1817125837365
1.57542,0,-160,-22.9838382852411
1.57542,0,-150,-19.2753518863287
1.57542,0,-140,-15.4506977157534
1.57542,0,-130,-13.6290686755618
1.57542,0,-120,-12.755075827087
1.57542,0,-110,-11.9392535575605
1.57542,0,-100,-10.7822590780234
1.57542,0,-90,-9.21073983339733
1.57542,0,-80,-7.28353538690682
1.57542,0,-70,-5.14693451832305
1.57542,0,-60,-3.02938042304941
1.57542,0,-50,-1.20970386012113
1.57542,0,-40,0.0371577791310129
1.57542,0,-30,0.501502236910534
1.57542,0,-20,0.122541451775102
1.57542,0,-10,-0.797722989708899
1.57542,0,0,-1.3132308840524
1.57542,0,10,-0.820231359359896
1.57542,0,20,-0.175412741455006
1.57542,0,30,-0.158452462756333
1.57542,0,40,-0.929074544051906
1.57542,0,50,-2.40083488370618
1.57542,0,60,-4.39401751424426
1.57542,0,70,-6.66226719343439
1.57542,0,80,-8.92832053168475
1.57542,0,90,-10.9467638669876
1.57542,0,100,-12.5668225446131
1.57542,0,110,-13.7836686101929
1.57542,0,120,-14.8276316623961
1.57542,0,130,-16.243401115765
1.57542,0,140,-18.5595108298678
1.57542,0,150,-20.7290814227839
1.57542,0,160,-21.5302680368235
1.57542,0,170,-24.9640400633584
1.57542,0,180,-27.1343185232832
