"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.995029431322
1.57542,0,-170,-25.9790811286078
1.57542,0,-160,-24.6071997101166
1.57542,0,-150,-24.1819528779843
1.57542,0,-140,-25.4455040613105
1.57542,0,-130,-24.1288704600636
1.57542,0,-120,-21.0265414856807
1.57542,0,-110,-18.6348014032187
1.57542,0,-100,-16.8277486493941
1.57542,0,-90,-15.364903612534
1.57542,0,-80,-14.2945427808483
1.57542,0,-70,-13.9299492426552
1.57542,0,-60,-14.9815495936097
1.57542,0,-50,-19.2536122580376
1.57542,0,-40,-19.5886704528312
1.57542,0,-30,-10.2387461486268
1.57542,0,-20,-5.13289332138671
1.57542,0,-10,-2.447191968943
1.57542,0,0,-1.6160173944442
1.57542,0,10,-2.52864305404635
1.57542,0,20,-5.31277830187624
1.57542,0,30,-10.5569755287709
1.57542,0,40,-20.0276017250165
1.57542,0,50,-18.9218525391464
1.57542,0,60,-14.8173645245071
1.57542,0,70,-13.7545006642942
1.57542,0,80,-14.0102561338725
1.57542,0,90,-14.8773863866667
1.57542,0,100,-16.0283418373058
1.57542,0,110,-17.4148547645248
1.57542,0,120,-19.3193822442353
1.57542,0,130,-22.3431814162411
1.57542,0,140,-27.0181616014006
1.57542,0,150,-32.476287894972
1.57542,0,160,-34.1259824810454
1.57542,0,170,-28.3590000710367
1.57542,0,180,-25.995029431322
