"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-30.1771854103427
1.57542,0,-170,-32.2125201912109
1.57542,0,-160,-31.4059999289364
1.57542,0,-150,-27.0481122146167
1.57542,0,-140,-24.5972888980128
1.57542,0,-130,-22.7737965624606
1.57542,0,-120,-21.0851972117314
1.57542,0,-110,-19.5335727561415
1.57542,0,-100,-18.0374619235962
1.57542,0,-90,-16.4870335667715
1.57542,0,-80,-14.7635158459146
1.57542,0,-70,-12.6724318236063
1.57542,0,-60,-9.99375123530979
1.57542,0,-50,-6.77909202818073
1.57542,0,-40,-3.46705795654377
1.57542,0,-30,-0.549322385546957
1.57542,0,-20,1.66640698443121
1.57542,0,-10,3.03290020344956
1.57542,0,0,3.48571950216105
1.57542,0,10,3.00517766140054
1.57542,0,20,1.61131624179872
1.57542,0,30,-0.623018371838602
1.57542,0,40,-3.5270625306429
1.57542,0,50,-6.75722972175448
1.57542,0,60,-9.81149908271218
1.57542,0,70,-12.3098104613128
1.57542,0,80,-14.2570503332688
1.57542,0,90,-15.8630901407474
1.57542,0,100,-17.3036142420632
1.57542,0,110,-18.7046287678561
1.57542,0,120,-20.1809842840566
1.57542,0,130,-21.7626659750953
1.57542,0,140,-23.3326497112145
1.57542,0,150,-25.3123894794133
1.57542,0,160,-29.0850577778124
1.57542,0,170,-31.7218045209911
1.57542,0,180,-30.1771854103427
