"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-34.3722365975259
1.57542,0,-170,-24.7109672946692
1.57542,0,-160,-23.4519231807511
1.57542,0,-150,-23.190288714642
1.57542,0,-140,-19.7156505268774
1.57542,0,-130,-17.3968030280809
1.57542,0,-120,-16.283681340308
1.57542,0,-110,-15.3925596011273
1.57542,0,-100,-14.1580639446358
1.57542,0,-90,-12.4309845051809
1.57542,0,-80,-10.2823362329912
1.57542,0,-70,-7.91901262312394
1.57542,0,-60,-5.63880916473947
1.57542,0,-50,-3.77483953978802
1.57542,0,-40,-2.65749542204948
1.57542,0,-30,-2.63003233269027
1.57542,0,-20,-4.19697819380736
1.57542,0,-10,-8.68535655984642
1.57542,0,0,-25.362034916546
1.57542,0,10,-10.2391859158362
1.57542,0,20,-5.03926023807856
1.57542,0,30,-3.27481068183435
1.57542,0,40,-3.2349693003313
1.57542,0,50,-4.33195765652595
1.57542,0,60,-6.20336343993966
1.57542,0,70,-8.51931592693538
1.57542,0,80,-10.9422386935065
1.57542,0,90,-13.1516617971958
1.57542,0,100,-14.8999926830388
1.57542,0,110,-16.0764891284666
1.57542,0,120,-16.8477691740292
1.57542,0,130,-17.8828975225197
1.57542,0,140,-20.2857305094117
1.57542,0,150,-24.1731381021123
1.57542,0,160,-24.8267548060779
1.57542,0,170,-26.9229748272493
1.57542,0,180,-34.3722365975259
