"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-32.7601793113791
1.57542,0,-170,-23.7051355399275
1.57542,0,-160,-20.2282982781851
1.57542,0,-150,-19.2397035718446
1.57542,0,-140,-17.3421061296927
1.57542,0,-130,-15.4514851879574
1.57542,0,-120,-14.2715879270244
1.57542,0,-110,-13.3439862285472
1.57542,0,-100,-12.2120862409955
1.57542,0,-90,-10.684515529348
1.57542,0,-80,-8.75584943775513
1.57542,0,-70,-6.55301937763427
1.57542,0,-60,-4.3111979792566
1.57542,0,-50,-2.31408201627832
1.57542,0,-40,-0.81722342282816
1.57542,0,-30,0.00195641720687374
1.57542,0,-20,0.0724007529673645
1.57542,0,-10,-0.441087797582305
1.57542,0,0,-0.844827124540647
1.57542,0,10,-0.416718928958587
1.57542,0,20,0.344507560144788
1.57542,0,30,0.605542141715032
1.57542,0,40,0.0645295456718699
1.57542,0,50,-1.24001980359176
1.57542,0,60,-3.11331646930338
1.57542,0,70,-5.28276322022011
1.57542,0,80,-7.45875194452764
1.57542,0,90,-9.39759911589368
1.57542,0,100,-10.9491865654188
1.57542,0,110,-12.0725962226551
1.57542,0,120,-12.8750943367288
1.57542,0,130,-13.7680498935098
1.57542,0,140,-15.5796282190701
1.57542,0,150,-19.2186263569873
1.57542,0,160,-23.3160341137215
1.57542,0,170,-25.6730581232051
1.57542,0,180,-32.7601793113791
