"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-20.7363500132016
1.57542,0,-170,-23.4136091653906
1.57542,0,-160,-25.9690772532277
1.57542,0,-150,-21.5429107718052
1.57542,0,-140,-18.561895518587
1.57542,0,-130,-15.8876542822706
1.57542,0,-120,-13.5916288843327
1.57542,0,-110,-11.8075225269471
1.57542,0,-100,-10.282683996499
1.57542,0,-90,-8.81624815764929
1.57542,0,-80,-7.38767598301395
1.57542,0,-70,-6.11781431050259
1.57542,0,-60,-5.20686599841585
1.57542,0,-50,-4.85837591723827
1.57542,0,-40,-5.11951827730709
1.57542,0,-30,-5.49050376401371
1.57542,0,-20,-4.88574870824769
1.57542,0,-10,-3.55162410381291
1.57542,0,0,-2.90912553597261
1.57542,0,10,-3.52362898505582
1.57542,0,20,-4.82902114002379
1.57542,0,30,-5.4117564244207
1.57542,0,40,-5.0394782068777
1.57542,0,50,-4.78117289188045
1.57542,0,60,-5.11819233141719
1.57542,0,70,-5.99843943348444
1.57542,0,80,-7.21892956425558
1.57542,0,90,-8.58059078647096
1.57542,0,100,-9.96829053039455
1.57542,0,110,-11.4197118522127
1.57542,0,120,-13.158780339821
1.57542,0,130,-15.450767287617
1.57542,0,140,-18.1697709066853
1.57542,0,150,-21.2558410417219
1.57542,0,160,-25.7904336773007
1.57542,0,170,-23.2792890170277
1.57542,0,180,-20.7363500132016
