"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.4924217786483
1.57542,0,-170,-27.868820675009
1.57542,0,-160,-31.2936772604346
1.57542,0,-150,-31.3907042207873
1.57542,0,-140,-28.5561411611992
1.57542,0,-130,-23.8537644409699
1.57542,0,-120,-20.5075550757506
1.57542,0,-110,-18.4130326397512
1.57542,0,-100,-16.9365444862618
1.57542,0,-90,-15.7870738775941
1.57542,0,-80,-15.0292929049692
1.57542,0,-70,-15.0343819851235
1.57542,0,-60,-16.6657436451835
1.57542,0,-50,-21.9742937109515
1.57542,0,-40,-17.6537933218622
1.57542,0,-30,-9.40794012782104
1.57542,0,-20,-4.73865355748662
1.57542,0,-10,-2.1882853167984
1.57542,0,0,-1.34519620277767
1.57542,0,10,-2.12897805289094
1.57542,0,20,-4.64736237341996
1.57542,0,30,-9.38272652561498
1.57542,0,40,-17.930535662516
1.57542,0,50,-20.4771559211225
1.57542,0,60,-15.6718553464535
1.57542,0,70,-14.3843930580177
1.57542,0,80,-14.6564660351007
1.57542,0,90,-15.6800361897595
1.57542,0,100,-17.1108263248965
1.57542,0,110,-18.9011754609075
1.57542,0,120,-21.2878486816267
1.57542,0,130,-24.3141855899032
1.57542,0,140,-25.5385403440993
1.57542,0,150,-24.6456279561875
1.57542,0,160,-25.8073333822671
1.57542,0,170,-27.5912781667389
1.57542,0,180,-26.4924217786483
