"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.9826395997665
1.57542,0,-170,-29.4930251997983
1.57542,0,-160,-35.4699423943564
1.57542,0,-150,-31.4156636307861
1.57542,0,-140,-26.8980830974259
1.57542,0,-130,-22.6312034901091
1.57542,0,-120,-19.6643489586786
1.57542,0,-110,-17.7752035058339
1.57542,0,-100,-16.4275963348469
1.57542,0,-90,-15.3552401600984
1.57542,0,-80,-14.6177633284598
1.57542,0,-70,-14.5867256092604
1.57542,0,-60,-16.1634031602543
1.57542,0,-50,-22.4258918643951
1.57542,0,-40,-19.7643782899708
1.57542,0,-30,-9.93382658275069
1.57542,0,-20,-4.96313314257959
1.57542,0,-10,-2.30580114392601
1.57542,0,0,-1.41331803528676
1.57542,0,10,-2.17861016822388
1.57542,0,20,-4.72464907649399
1.57542,0,30,-9.63644219103932
1.57542,0,40,-19.414136524508
1.57542,0,50,-20.9455175312464
1.57542,0,60,-15.353937695836
1.57542,0,70,-13.9972438411475
1.57542,0,80,-14.2169205270132
1.57542,0,90,-15.1702790422187
1.57542,0,100,-16.5240310517247
1.57542,0,110,-18.258240977161
1.57542,0,120,-20.6443396297797
1.57542,0,130,-23.7540524807099
1.57542,0,140,-25.0301721543965
1.57542,0,150,-24.0928203111246
1.57542,0,160,-25.2991382301261
1.57542,0,170,-27.5222674652261
1.57542,0,180,-26.9826395997665
