"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-22.9022692564796
1.57542,0,-170,-25.8333864608482
1.57542,0,-160,-26.3960932578014
1.57542,0,-150,-21.5788145165183
1.57542,0,-140,-18.8759035340432
1.57542,0,-130,-16.2377603043873
1.57542,0,-120,-13.8941777253107
1.57542,0,-110,-12.1090352197327
1.57542,0,-100,-10.6359749745164
1.57542,0,-90,-9.25168896815824
1.57542,0,-80,-7.91173075188532
1.57542,0,-70,-6.70670146208891
1.57542,0,-60,-5.77328259156036
1.57542,0,-50,-5.17114286671765
1.57542,0,-40,-4.69494539788444
1.57542,0,-30,-3.80645388185186
1.57542,0,-20,-2.29940456997731
1.57542,0,-10,-0.8734441293695
1.57542,0,0,-0.315469898781722
1.57542,0,10,-0.908525344202197
1.57542,0,20,-2.40102351095969
1.57542,0,30,-4.00778898807971
1.57542,0,40,-4.94756180246509
1.57542,0,50,-5.39855939143086
1.57542,0,60,-5.96196322892031
1.57542,0,70,-6.87585677744517
1.57542,0,80,-8.08265017821721
1.57542,0,90,-9.44165666754911
1.57542,0,100,-10.8569923228256
1.57542,0,110,-12.3631534360304
1.57542,0,120,-14.167600409667
1.57542,0,130,-16.5035328900665
1.57542,0,140,-19.1553850957877
1.57542,0,150,-22.1205882821579
1.57542,0,160,-28.1317847676351
1.57542,0,170,-26.454145412535
1.57542,0,180,-22.9022692564796
