"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.5489807952482
1.57542,0,-170,-29.9301385126599
1.57542,0,-160,-27.7413753209466
1.57542,0,-150,-25.7586297076836
1.57542,0,-140,-25.1196575116292
1.57542,0,-130,-22.4134990613121
1.57542,0,-120,-19.5537893063929
1.57542,0,-110,-17.5535900993953
1.57542,0,-100,-16.0622858071327
1.57542,0,-90,-14.8277374859753
1.57542,0,-80,-13.8964063320786
1.57542,0,-70,-13.5979300523048
1.57542,0,-60,-14.6901709626191
1.57542,0,-50,-19.3746695465296
1.57542,0,-40,-21.4299056032421
1.57542,0,-30,-10.4709288786756
1.57542,0,-20,-5.15315591186157
1.57542,0,-10,-2.42066304888947
1.57542,0,0,-1.5848997022485
1.57542,0,10,-2.50562022615324
1.57542,0,20,-5.30601947183989
1.57542,0,30,-10.628970782116
1.57542,0,40,-21.2311252813832
1.57542,0,50,-19.6890236185739
1.57542,0,60,-14.9626540644535
1.57542,0,70,-13.782060570747
1.57542,0,80,-13.9974761235855
1.57542,0,90,-14.8564057393767
1.57542,0,100,-16.0289005185353
1.57542,0,110,-17.4676092864186
1.57542,0,120,-19.4337326532371
1.57542,0,130,-22.4389566774606
1.57542,0,140,-26.6536601980445
1.57542,0,150,-30.8411564103193
1.57542,0,160,-33.3380943476968
1.57542,0,170,-29.001796467253
1.57542,0,180,-27.5489807952482
