"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.9512670539998
1.57542,0,-170,-24.2136210111574
1.57542,0,-160,-20.4972359746591
1.57542,0,-150,-19.459400927529
1.57542,0,-140,-17.5723912623875
1.57542,0,-130,-15.5743150129
1.57542,0,-120,-14.2896226715597
1.57542,0,-110,-13.2657889056875
1.57542,0,-100,-12.0212564603105
1.57542,0,-90,-10.3708366566227
1.57542,0,-80,-8.33979000056767
1.57542,0,-70,-6.08486161244853
1.57542,0,-60,-3.85568894489869
1.57542,0,-50,-1.93257319150155
1.57542,0,-40,-0.559853412411131
1.57542,0,-30,0.0838650937107621
1.57542,0,-20,-0.100845653604242
1.57542,0,-10,-0.971761636245716
1.57542,0,0,-1.69466081371332
1.57542,0,10,-1.28213843606722
1.57542,0,20,-0.373026657970088
1.57542,0,30,0.0172004680591444
1.57542,0,40,-0.430481437640322
1.57542,0,50,-1.6625353447249
1.57542,0,60,-3.4693277531582
1.57542,0,70,-5.57303642006432
1.57542,0,80,-7.69720213403362
1.57542,0,90,-9.62392817198087
1.57542,0,100,-11.2217214736876
1.57542,0,110,-12.4388163964487
1.57542,0,120,-13.3264699000037
1.57542,0,130,-14.2341842760608
1.57542,0,140,-16.0065298676141
1.57542,0,150,-19.5409066483881
1.57542,0,160,-22.5950570023955
1.57542,0,170,-23.2513633499031
1.57542,0,180,-27.9512670539998
