"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-42.9477318840233
1.57542,0,-170,-25.6632982972219
1.57542,0,-160,-23.7906406860587
1.57542,0,-150,-22.8817252154847
1.57542,0,-140,-19.3245143735718
1.57542,0,-130,-17.0683161209296
1.57542,0,-120,-16.0450311648946
1.57542,0,-110,-15.2882034152758
1.57542,0,-100,-14.1982709799426
1.57542,0,-90,-12.5919903697505
1.57542,0,-80,-10.5309162906823
1.57542,0,-70,-8.2270781218761
1.57542,0,-60,-5.99250990903293
1.57542,0,-50,-4.17880289216507
1.57542,0,-40,-3.13299217842944
1.57542,0,-30,-3.2131913302341
1.57542,0,-20,-4.96343390321046
1.57542,0,-10,-9.96412542331462
1.57542,0,0,-38.52863034044
1.57542,0,10,-9.4153387501639
1.57542,0,20,-4.59984519773145
1.57542,0,30,-2.88633637839736
1.57542,0,40,-2.80026932892659
1.57542,0,50,-3.81537390728956
1.57542,0,60,-5.59079578345098
1.57542,0,70,-7.79770067222614
1.57542,0,80,-10.0938400032471
1.57542,0,90,-12.1676818457527
1.57542,0,100,-13.8120661279436
1.57542,0,110,-14.983805465638
1.57542,0,120,-15.8810031863383
1.57542,0,130,-17.1026387858659
1.57542,0,140,-19.7003494660809
1.57542,0,150,-24.2311471362527
1.57542,0,160,-25.6085972948417
1.57542,0,170,-27.4969525388897
1.57542,0,180,-42.9477318840233
