"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-40.6648579481975
1.57542,0,-170,-23.0873761660937
1.57542,0,-160,-19.8534764300598
1.57542,0,-150,-18.6044366845844
1.57542,0,-140,-16.7088771969279
1.57542,0,-130,-15.431966841608
1.57542,0,-120,-14.9941560720437
1.57542,0,-110,-14.6938904029846
1.57542,0,-100,-13.9128644037634
1.57542,0,-90,-12.4419295469694
1.57542,0,-80,-10.3917857782283
1.57542,0,-70,-8.03847329638305
1.57542,0,-60,-5.73519860621766
1.57542,0,-50,-3.8477165715478
1.57542,0,-40,-2.7160486444198
1.57542,0,-30,-2.68785098857172
1.57542,0,-20,-4.32395907567974
1.57542,0,-10,-9.27666250422907
1.57542,0,0,-31.441906952807
1.57542,0,10,-8.49599468494051
1.57542,0,20,-3.86419731176976
1.57542,0,30,-2.31251464507631
1.57542,0,40,-2.38562074463422
1.57542,0,50,-3.56238341177356
1.57542,0,60,-5.49253952880053
1.57542,0,70,-7.81812259499602
1.57542,0,80,-10.1623059143317
1.57542,0,90,-12.1819933620772
1.57542,0,100,-13.627107155067
1.57542,0,110,-14.4074262006188
1.57542,0,120,-14.7309818121341
1.57542,0,130,-15.2102586606083
1.57542,0,140,-16.5912306816571
1.57542,0,150,-18.7748658431778
1.57542,0,160,-20.263301241556
1.57542,0,170,-23.5220927426112
1.57542,0,180,-40.6648579481975
