"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.2607932825171
1.57542,0,-170,-29.1363677441726
1.57542,0,-160,-27.0044462114936
1.57542,0,-150,-25.0257235221099
1.57542,0,-140,-25.1100695598019
1.57542,0,-130,-23.2799036038795
1.57542,0,-120,-20.4268266151286
1.57542,0,-110,-18.2400450019924
1.57542,0,-100,-16.5805038918594
1.57542,0,-90,-15.2329380604912
1.57542,0,-80,-14.251831130494
1.57542,0,-70,-13.9763497318367
1.57542,0,-60,-15.2018035542047
1.57542,0,-50,-20.1271231819129
1.57542,0,-40,-19.1766462909019
1.57542,0,-30,-9.73463825072705
1.57542,0,-20,-4.77284124725681
1.57542,0,-10,-2.16910801654258
1.57542,0,0,-1.35705838541268
1.57542,0,10,-2.21539072642487
1.57542,0,20,-4.8515779931329
1.57542,0,30,-9.82664648315906
1.57542,0,40,-19.8138415843936
1.57542,0,50,-22.0541194896943
1.57542,0,60,-15.8082337274645
1.57542,0,70,-14.2477674950943
1.57542,0,80,-14.3001583733217
1.57542,0,90,-15.0752575971362
1.57542,0,100,-16.2114656824992
1.57542,0,110,-17.6656967553631
1.57542,0,120,-19.7292651608974
1.57542,0,130,-22.993769141373
1.57542,0,140,-27.7660958493003
1.57542,0,150,-31.6525131177533
1.57542,0,160,-30.6500080367586
1.57542,0,170,-26.8275732558093
1.57542,0,180,-26.2607932825171
