"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.5316032960921
1.57542,0,-170,-26.143359430143
1.57542,0,-160,-21.595249649497
1.57542,0,-150,-20.3383243215136
1.57542,0,-140,-18.5055311010608
1.57542,0,-130,-16.5857097787589
1.57542,0,-120,-15.337648935945
1.57542,0,-110,-14.3161757334125
1.57542,0,-100,-13.0388311443291
1.57542,0,-90,-11.3273524765431
1.57542,0,-80,-9.22389246017176
1.57542,0,-70,-6.8994013454016
1.57542,0,-60,-4.60198281660752
1.57542,0,-50,-2.59218107640782
1.57542,0,-40,-1.08771758365659
1.57542,0,-30,-0.248767795229125
1.57542,0,-20,-0.16939248312935
1.57542,0,-10,-0.72598301071233
1.57542,0,0,-1.21155463136909
1.57542,0,10,-0.783088687765945
1.57542,0,20,0.0818915870935846
1.57542,0,30,0.467039966167715
1.57542,0,40,0.0313523486500481
1.57542,0,50,-1.18958334933361
1.57542,0,60,-2.98951202879011
1.57542,0,70,-5.08528369946119
1.57542,0,80,-7.19092729992363
1.57542,0,90,-9.08039190538994
1.57542,0,100,-10.6214302819819
1.57542,0,110,-11.7789285199807
1.57542,0,120,-12.6387142883857
1.57542,0,130,-13.5511962148175
1.57542,0,140,-15.261569807017
1.57542,0,150,-18.4803202266067
1.57542,0,160,-21.4698329999344
1.57542,0,170,-22.7474753942497
1.57542,0,180,-28.5316032960921
