"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-34.9422558388518
1.57542,0,-170,-29.3553752785802
1.57542,0,-160,-26.5284429925653
1.57542,0,-150,-24.1131555302758
1.57542,0,-140,-20.2540466937388
1.57542,0,-130,-18.1258729127371
1.57542,0,-120,-17.0718722549955
1.57542,0,-110,-16.0976613630769
1.57542,0,-100,-14.7349112561763
1.57542,0,-90,-12.8990932011312
1.57542,0,-80,-10.6655735090929
1.57542,0,-70,-8.24030206781439
1.57542,0,-60,-5.93287164827714
1.57542,0,-50,-4.08442417151646
1.57542,0,-40,-3.01397488552072
1.57542,0,-30,-3.04232123928154
1.57542,0,-20,-4.69445075467258
1.57542,0,-10,-9.54294213970424
1.57542,0,0,-30.9770984405159
1.57542,0,10,-9.16584645634987
1.57542,0,20,-4.38156104271076
1.57542,0,30,-2.74735992405563
1.57542,0,40,-2.76989293414155
1.57542,0,50,-3.91484665716846
1.57542,0,60,-5.82900092369339
1.57542,0,70,-8.16830966942646
1.57542,0,80,-10.5855175194639
1.57542,0,90,-12.77836279793
1.57542,0,100,-14.5393459010568
1.57542,0,110,-15.7797025448754
1.57542,0,120,-16.6206736736406
1.57542,0,130,-17.6405120077839
1.57542,0,140,-19.898239697402
1.57542,0,150,-23.7563168664382
1.57542,0,160,-24.7175104758623
1.57542,0,170,-25.7284943733423
1.57542,0,180,-34.9422558388518
