"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-21.4256446242682
1.57542,0,-170,-23.8279193921334
1.57542,0,-160,-26.7467847731289
1.57542,0,-150,-23.0947763348971
1.57542,0,-140,-19.7845354119584
1.57542,0,-130,-16.5578846614107
1.57542,0,-120,-13.9588118119969
1.57542,0,-110,-12.0436086169741
1.57542,0,-100,-10.4640627710542
1.57542,0,-90,-8.98144512908888
1.57542,0,-80,-7.5595903028009
1.57542,0,-70,-6.31001637470902
1.57542,0,-60,-5.42376942208294
1.57542,0,-50,-5.09647635540869
1.57542,0,-40,-5.36914918850038
1.57542,0,-30,-5.69397675938117
1.57542,0,-20,-4.90351399485527
1.57542,0,-10,-3.3827506741355
1.57542,0,0,-2.63787159031784
1.57542,0,10,-3.19412111868562
1.57542,0,20,-4.53596840071448
1.57542,0,30,-5.36084077131583
1.57542,0,40,-5.23592475568644
1.57542,0,50,-5.08400562378619
1.57542,0,60,-5.45287163023202
1.57542,0,70,-6.34637638532475
1.57542,0,80,-7.58928289185199
1.57542,0,90,-9.00036373366789
1.57542,0,100,-10.4754092438959
1.57542,0,110,-12.0531893196187
1.57542,0,120,-13.9580023329829
1.57542,0,130,-16.4807454034197
1.57542,0,140,-19.4903613163401
1.57542,0,150,-22.6745075828775
1.57542,0,160,-26.7237182265653
1.57542,0,170,-23.9060650891683
1.57542,0,180,-21.4256446242682
