"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.7391349653236
1.57542,0,-170,-28.43822513113
1.57542,0,-160,-25.1535310058653
1.57542,0,-150,-24.0708704012982
1.57542,0,-140,-25.4034794559597
1.57542,0,-130,-24.5765038640338
1.57542,0,-120,-21.4399031558763
1.57542,0,-110,-18.9265179324507
1.57542,0,-100,-17.0623890305365
1.57542,0,-90,-15.5998360352119
1.57542,0,-80,-14.5720472433956
1.57542,0,-70,-14.3173466769245
1.57542,0,-60,-15.7091811990988
1.57542,0,-50,-21.9746048053697
1.57542,0,-40,-20.3135145405935
1.57542,0,-30,-9.76380191791356
1.57542,0,-20,-4.72378012769993
1.57542,0,-10,-2.09325701651378
1.57542,0,0,-1.24535048751087
1.57542,0,10,-2.03991404220592
1.57542,0,20,-4.5618023000497
1.57542,0,30,-9.27215416969378
1.57542,0,40,-18.1173628848809
1.57542,0,50,-23.8736308927028
1.57542,0,60,-17.0137525791845
1.57542,0,70,-15.2579548300283
1.57542,0,80,-15.2629031559117
1.57542,0,90,-16.0400651464805
1.57542,0,100,-17.2000622436583
1.57542,0,110,-18.7010817237625
1.57542,0,120,-20.8784147788105
1.57542,0,130,-24.4569797315354
1.57542,0,140,-29.8193273562016
1.57542,0,150,-33.549064741874
1.57542,0,160,-35.0552049017849
1.57542,0,170,-30.7205981769583
1.57542,0,180,-28.7391349653236
