"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-32.1399809587665
1.57542,0,-170,-32.2220143161146
1.57542,0,-160,-27.2353677120541
1.57542,0,-150,-23.7404705117728
1.57542,0,-140,-22.0636053436978
1.57542,0,-130,-20.8402143000626
1.57542,0,-120,-19.6412466436033
1.57542,0,-110,-18.4784741590495
1.57542,0,-100,-17.2828251717396
1.57542,0,-90,-15.9452167674616
1.57542,0,-80,-14.3474107686615
1.57542,0,-70,-12.311349688696
1.57542,0,-60,-9.66314865167345
1.57542,0,-50,-6.49457860634221
1.57542,0,-40,-3.23558793021297
1.57542,0,-30,-0.35554077769695
1.57542,0,-20,1.84467902126452
1.57542,0,-10,3.2141916965463
1.57542,0,0,3.68157427802264
1.57542,0,10,3.21920821415762
1.57542,0,20,1.83473517177317
1.57542,0,30,-0.425247869920934
1.57542,0,40,-3.43874291776465
1.57542,0,50,-6.91888542911499
1.57542,0,60,-10.3453510896042
1.57542,0,70,-13.1835870635305
1.57542,0,80,-15.3415608855834
1.57542,0,90,-17.095145492933
1.57542,0,100,-18.6792381446063
1.57542,0,110,-20.1842126833918
1.57542,0,120,-21.591455372326
1.57542,0,130,-22.7354974923513
1.57542,0,140,-23.5441125067676
1.57542,0,150,-24.907805931259
1.57542,0,160,-28.4088051679223
1.57542,0,170,-32.3559096085377
1.57542,0,180,-32.1399809587665
